Date,Country,Development,BondYield,CBPR,TotalPrices,Prices,Earnings,PE,Returns6M_Concurrent,BondYield_T_Difference,BondYield_T_PercentChange,BondYield_T_PercentChangeMedian,Returns6M_Subsequent,CBPR_T_Difference,CBPR_T_PercentChange,CBPR_T_PercentChangeMedian
2006-06-30,canada,DM,4.584,4.25,3440.425711,1449.08,84.48,17.15293561,0.088474993,0.833,0.222074114,0.133173461,0.082292928,1.75,0.7,0.4375
2006-12-31,canada,DM,4.086,,3723.548418,1628.54,92.67,17.57354052,0.082292928,0.107,0.026891179,0.017601579,0.185231322,,,
2007-06-30,canada,DM,4.555,,4413.266213,1750.97,96.8,18.08853306,0.185231322,-0.029,-0.006326353,-0.004912756,0.093170894,,,
2007-12-31,canada,DM,3.99,4.25,4824.454172,1761.97,99.22,17.75821407,0.093170894,-0.096,-0.02349486,-0.016327919,0.041984712,,,
2008-06-30,canada,DM,3.734,3,5027.007491,1870.85,104.2,17.95441459,0.041984712,-0.821,-0.180241493,-0.140198087,-0.4770991,,,
2008-12-31,canada,DM,2.684,1.5,2628.626742,1177.15,111.19,10.58683335,-0.4770991,-1.306,-0.327318296,-0.227704646,0.25754846,-2.75,-0.647058824,-0.75862069
2009-06-30,canada,DM,3.364,0.25,3305.625511,1375.23,88.13,15.60456144,0.25754846,-0.37,-0.099089448,-0.065894924,0.241978183,-2.75,-0.916666667,-0.846153846
2009-12-31,canada,DM,3.613,0.25,4105.514767,1526.51,75.66,20.17591858,0.241978183,0.929,0.346125186,0.167568543,-0.05120355,-1.25,-0.833333333,-0.384615385
2010-06-30,canada,DM,3.081,0.5,3895.297838,1454.66,85.79,16.95605548,-0.05120355,-0.283,-0.08412604,-0.051708387,0.269527121,0.25,1,0.076923077
2010-12-31,canada,DM,3.122,1,4945.186248,1710.18,88.37,19.35249519,0.269527121,-0.491,-0.135898146,-0.090042179,0.025664714,0.75,3,0.24
2011-06-30,canada,DM,3.11,1,5072.10304,1688.63,99.5,16.97115578,0.025664714,0.029,0.009412528,0.005337751,-0.148984081,0.5,1,0.166666667
2011-12-31,canada,DM,1.941,,4316.440431,1500.81,107.09,14.01447381,-0.148984081,-1.181,-0.378283152,-0.218057607,-0.018655607,,,
2012-06-30,canada,DM,1.739,,4235.914614,1458.3,111.64,13.06252239,-0.018655607,-1.371,-0.440836013,-0.253935914,0.111625699,,,
2012-12-31,canada,DM,1.798,1,4708.751543,1565.87,105.03,14.90878797,0.111625699,-0.143,-0.073673364,-0.02658981,-0.066647494,,,
2013-06-30,canada,DM,2.439,,4394.925055,1530.87,99.06,15.45396729,-0.066647494,0.7,0.40253019,0.130670151,0.131693159,,,
2013-12-31,canada,DM,2.758,1,4973.706621,1725.99,97.27,17.74431993,0.131693159,0.96,0.533926585,0.179238237,0.115903204,0,0,0
2014-06-30,canada,DM,2.237,1,5550.175156,1909.71,97.63,19.56068831,0.115903204,-0.202,-0.082820828,-0.037721755,-0.090378231,,,
2014-12-31,canada,DM,1.788,1,5048.560143,1870.08,103.79,18.0179208,-0.090378231,-0.97,-0.351704133,-0.189010133,-0.069099062,0,0,0
2015-06-30,canada,DM,1.683,0.75,4699.709372,1856.83,96.17,19.30778829,-0.069099062,-0.554,-0.247653107,-0.112853942,-0.185300089,-0.25,-0.25,-0.090909091
2015-12-31,canada,DM,1.394,0.5,3828.852807,1663.27,84.31,19.72802752,-0.185300089,-0.394,-0.220357942,-0.080828803,0.150575117,-0.5,-0.5,-0.181818182
2016-06-30,canada,DM,1.061,0.5,4405.382767,1768.23,85.04,20.79292098,0.150575117,-0.622,-0.369578134,-0.128512397,0.082625064,-0.25,-0.333333333,-0.095238095
2016-12-31,canada,DM,1.721,,4769.377798,1956.11,88.6,22.07799097,0.082625064,0.327,0.234576758,0.067870486,0.03159602,,,
2017-06-30,canada,DM,1.762,0.5,4920.071152,1933.47,97.38,19.85489834,0.03159602,0.701,0.660697455,0.14616347,,0,0,0
2005-12-31,chile,EM,6.4313,,218.019324,1180.68,54.02,21.8563495,,,,,0.003361477,,,
2006-06-30,chile,EM,6.7318,5,218.752191,1169.27,63.18,18.50696423,0.003361477,,,,0.282551108,,,
2006-12-31,chile,EM,5.7799,,280.560865,1492.42,64.13,23.27179167,0.282551108,-0.6514,-0.101285899,-0.101285899,0.285352742,,,
2007-06-30,chile,EM,6.5556,,360.619677,1891.23,82.7,22.86856106,0.285352742,-0.1762,-0.026174277,-0.027135036,-0.042677946,,,
2007-12-31,chile,EM,6.4852,6,345.22917,1802.84,96.21,18.73859266,-0.042677946,0.7053,0.122026333,0.10875532,-0.033900377,,,
2008-06-30,chile,EM,8.0699,6.75,333.525771,1714.69,98.65,17.38155094,-0.033900377,1.5143,0.230993349,0.232240353,-0.335366373,,,
2008-12-31,chile,EM,5.9884,8.25,221.672443,1130.91,88.52,12.77575689,-0.335366373,-0.4968,-0.076605193,-0.076605193,0.523938273,2.25,0.375,0.352941176
2009-06-30,chile,EM,6.2934,0.75,337.81512,1693.62,101.37,16.70730985,0.523938273,-1.7765,-0.220139035,-0.275074517,0.217641845,-6,-0.888888889,-1
2009-12-31,chile,EM,6.3154,0.5,411.337826,2051.56,117.93,17.39642161,0.217641845,0.327,0.054605571,0.050845086,0.028179553,-7.75,-0.939393939,-1.409090909
2010-06-30,chile,EM,6.5762,1,422.929142,2082.85,118.37,17.59609698,0.028179553,0.2828,0.044935965,0.043788952,0.402080053,0.25,0.333333333,0.05
2010-12-31,chile,EM,6.3369,3.25,592.980514,2909.59,147.94,19.66736515,0.402080053,0.0215,0.003404377,0.003343026,-0.000934422,2.75,5.5,0.666666667
2011-06-30,chile,EM,6.4308,5.25,592.42642,2860.59,149.69,19.11009419,-0.000934422,-0.1454,-0.022110033,-0.022609061,-0.203205266,4.25,4.25,0.85
2011-12-31,chile,EM,5.2856,,472.042252,2267.92,134.65,16.84307464,-0.203205266,-1.0513,-0.165901308,-0.163478883,0.071712852,,,
2012-06-30,chile,EM,5.4391,,505.893748,2391.65,125.69,19.02816453,0.071712852,-0.9917,-0.154210985,-0.155345129,0.005630083,,,
2012-12-31,chile,EM,5.6703,5,508.741972,2394.7,104.82,22.84583095,0.005630083,0.3847,0.072782655,0.060707917,-0.111406731,,,
2013-06-30,chile,EM,5.4869,,452.064692,2106.62,92.46,22.78412286,-0.111406731,0.0478,0.008788219,0.007555938,-0.121980834,,,
2013-12-31,chile,EM,5.3435,4.5,396.921464,1842.79,96.7,19.05677353,-0.121980834,-0.3268,-0.057633635,-0.051746524,-0.002923946,-0.5,-0.1,-0.1
2014-06-30,chile,EM,4.8828,4,395.760887,1812.89,91.87,19.73320997,-0.002923946,-0.6041,-0.110098598,-0.095821966,-0.127575899,,,
2014-12-31,chile,EM,4.1208,3,345.271336,1575.41,86.76,18.15825265,-0.127575899,-1.2227,-0.228820062,-0.1942829,-0.036517581,-1.5,-0.333333333,-0.333333333
2015-06-30,chile,EM,4.7758,3,332.662862,1499.71,80,18.746375,-0.036517581,-0.107,-0.021913656,-0.017424156,-0.145465354,-1,-0.25,-0.235294118
2015-12-31,chile,EM,4.7632,3.5,284.271941,1277.85,62.46,20.45869356,-0.145465354,0.6424,0.15589206,0.107274063,0.150050328,0.5,0.166666667,0.125
2016-06-30,chile,EM,4.595,3.5,326.927039,1444.13,66.54,21.70318605,0.150050328,-0.1808,-0.037857532,-0.030726613,0.004753116,0.5,0.166666667,0.133333333
2016-12-31,chile,EM,4.291,,328.480961,1447.02,72.39,19.98922503,0.004753116,-0.4722,-0.099135035,-0.081696915,0.13485823,,,
2017-06-30,chile,EM,4.2447,2.5,372.779322,1618.39,78.11,20.71937012,0.13485823,-0.3503,-0.076235038,-0.061186704,,-1,-0.285714286,-0.285714286
2005-06-30,china,EM,3.592,5.58,130.17226,26.07,2.37,11,,,,,0.137905296,,,
2005-12-31,china,EM,3.308,,148.123704,29.27,2.42,12.09504132,0.137905296,,,,0.237066581,,,
2006-06-30,china,EM,3.14,5.85,183.238884,35.69,2.57,13.88715953,0.237066581,-0.452,-0.125835189,-0.136638452,0.478254015,0.27,0.048387097,0.047244094
2006-12-31,china,EM,3.058,,270.873616,52.3,2.59,20.19305019,0.478254015,-0.25,-0.075574365,-0.077543424,0.21594548,,,
2007-06-30,china,EM,4.43,,329.367549,63.16,3,21.05333333,0.21594548,1.29,0.410828025,0.389963724,0.367128934,,,
2007-12-31,china,EM,4.46,7.47,450.287906,85.53,3.81,22.4488189,0.367128934,1.402,0.458469588,0.406376812,-0.263265234,,,
2008-06-30,china,EM,4.52,7.47,331.742755,62.17,4.24,14.66273585,-0.263265234,0.09,0.020316027,0.025055679,-0.332546997,,,
2008-12-31,china,EM,2.76,5.31,221.422698,40.86,3.16,12.93037975,-0.332546997,-1.7,-0.381165919,-0.492753623,0.373910777,-2.16,-0.289156627,-0.369230769
2009-06-30,china,EM,3.21,5.31,304.215031,55.2,2.89,19.10034602,0.373910777,-1.31,-0.289823009,-0.396009674,0.181243563,-2.16,-0.289156627,-0.377952756
2009-12-31,china,EM,3.64,5.31,359.352047,64.91,3.83,16.94778068,0.181243563,0.88,0.31884058,0.255072464,-0.061259053,0,0,0
2010-06-30,china,EM,3.31,5.31,337.338481,60.18,4.41,13.6462585,-0.061259053,0.1,0.031152648,0.03021148,0.114551924,0,0,0
2010-12-31,china,EM,3.91,5.81,375.981253,66.59,5.15,12.93009709,0.114551924,0.27,0.074175824,0.078238192,0.009314704,0.5,0.094161959,0.089605735
2011-06-30,china,EM,3.89,6.31,379.483407,66.12,5.75,11.49913043,0.009314704,0.58,0.175226586,0.161469933,-0.191622117,1,0.188323917,0.175592625
2011-12-31,china,EM,3.44,,306.765993,53,5.85,9.05982906,-0.191622117,-0.47,-0.120204604,-0.13367463,0.038986482,,,
2012-06-30,china,EM,3.34,,318.72572,53.68,5.83,9.20754717,0.038986482,-0.55,-0.141388175,-0.159883721,0.181409401,,,
2012-12-31,china,EM,3.59,6,376.545562,62.93,5.71,11.02101576,0.181409401,0.15,0.043604651,0.042674253,-0.109934643,,,
2013-06-30,china,EM,3.61,,335.15016,54.67,5.93,9.219224283,-0.109934643,0.27,0.080838323,0.075208914,0.164456842,,,
2013-12-31,china,EM,4.62,6,390.267897,63.2,6.49,9.738058552,0.164456842,1.03,0.286908078,0.286828182,-0.006692352,0,0,0
2014-06-30,china,EM,4.09,6,387.656087,61.56,6.52,9.441717791,-0.006692352,0.48,0.132963989,0.13363029,0.086894764,,,
2014-12-31,china,EM,3.65,5.6,421.341371,66.15,6.65,9.947368421,0.086894764,-0.97,-0.20995671,-0.26936962,0.146492693,-0.4,-0.066666667,-0.068610635
2015-06-30,china,EM,3.62,4.85,483.064803,74.49,6.47,11.51313756,0.146492693,-0.47,-0.114914425,-0.130193906,-0.19602056,-1.15,-0.191666667,-0.197934596
2015-12-31,china,EM,2.86,4.35,388.37417,59.47,5.5,10.81272727,-0.19602056,-0.79,-0.216438356,-0.219383505,-0.046921738,-1.25,-0.223214286,-0.219106047
2016-06-30,china,EM,2.86,4.35,370.150979,55.7,4.59,12.13507625,-0.046921738,-0.76,-0.209944751,-0.211581292,0.058637222,-0.5,-0.103092784,-0.089285714
2016-12-31,china,EM,3.06,,391.855604,58.65,4.58,12.80567686,0.058637222,0.2,0.06993007,0.055694793,0.248645669,,,
2017-06-30,china,EM,3.568,4.35,489.288803,73.03,4.65,15.70537634,0.248645669,0.708,0.247552448,0.197214485,,0,0,0
2009-12-31,colombia,EM,8.49,3.5,2617.108256,790.48,37.4,21.13582888,,,,,0.143068661,,,
2010-06-30,colombia,EM,7.77,3,2991.534431,895.47,42.45,21.09469965,0.143068661,,,,0.254596028,,,
2010-12-31,colombia,EM,7.69,3,3753.167216,1112.62,48.45,22.96429309,0.254596028,-0.8,-0.094228504,-0.102960103,0.061472231,-0.5,-0.142857143,-0.166666667
2011-06-30,colombia,EM,7.61,4.25,3983.882778,1170.35,55.16,21.21736766,0.061472231,-0.16,-0.020592021,-0.020698577,-0.105242166,1.25,0.416666667,0.384615385
2011-12-31,colombia,EM,7.6,,3564.610324,1033.91,56.31,18.36103712,-0.105242166,-0.09,-0.011703511,-0.011703511,0.17972493,,,
2012-06-30,colombia,EM,7.03,,4205.259665,1187.06,74.94,15.84013878,0.17972493,-0.58,-0.076215506,-0.075816993,0.151905054,,,
2012-12-31,colombia,EM,5.47,4.25,4844.059863,1360.13,71.09,19.13250809,0.151905054,-2.13,-0.280263158,-0.279894875,-0.18933651,,,
2013-06-30,colombia,EM,6.91,,3926.902473,1075.47,65.84,16.33459903,-0.18933651,-0.12,-0.017069701,-0.015779093,-0.027202485,,,
2013-12-31,colombia,EM,6.769,3.25,3820.080967,1038.32,65.94,15.74643615,-0.027202485,1.299,0.237477148,0.170921053,0.133897238,-1,-0.235294118,-0.296296296
2014-06-30,colombia,EM,6.559,4,4331.579259,1149.28,62.29,18.45047359,0.133897238,-0.351,-0.050795948,-0.047983595,-0.292777641,,,
2014-12-31,colombia,EM,7.1,4.5,3063.3897,806.74,57.97,13.91650854,-0.292777641,0.331,0.048899394,0.046619718,-0.163206937,1.25,0.384615385,0.333333333
2015-06-30,colombia,EM,7.216,4.5,2563.423249,658.51,46.25,14.23805405,-0.163206937,0.657,0.100167708,0.091785415,-0.304443989,0.5,0.125,0.125
2015-12-31,colombia,EM,8.657,5.75,1783.004449,452.69,37.39,12.10724793,-0.304443989,1.557,0.219295775,0.21577051,0.259772434,1.25,0.277777778,0.303030303
2016-06-30,colombia,EM,7.594,7.5,2246.179855,564.67,23.64,23.88620981,0.259772434,0.378,0.052383592,0.05104659,0.004011782,3,0.666666667,0.705882353
2016-12-31,colombia,EM,7.109,,2255.191039,560.76,30.26,18.53139458,0.004011782,-1.548,-0.178814832,-0.214523282,0.083294187,,,
2017-06-30,colombia,EM,6.421,5.75,2443.035343,600.64,44.31,13.5554051,0.083294187,-1.173,-0.154464051,-0.163769634,,-1.75,-0.233333333,-0.411764706
2013-12-31,denmark,DM,1.976,0.2,17715.24856,5277.1,282.86,18.65622569,,,,,0.197189958,,,
2014-06-30,denmark,DM,1.626,0.2,21208.51768,6269.4,273.83,22.89522697,0.197189958,,,,-0.113110683,,,
2014-12-31,denmark,DM,0.846,0.2,18809.60777,6275.4,292.92,21.42359689,-0.113110683,-1.13,-0.571862348,-0.69495695,0.185507048,0,0,0
2015-06-30,denmark,DM,1.003,0.05,22298.92258,8026.59,303.99,26.40412514,0.185507048,-0.623,-0.383148831,-0.473944466,0.041158365,-0.15,-0.75,-0.75
2015-12-31,denmark,DM,0.971,0.05,23216.70978,8566.71,271.49,31.55442189,0.041158365,0.125,0.147754137,0.124626122,-0.015335949,-0.15,-0.75,-0.75
2016-06-30,denmark,DM,0.092,0.05,22860.6595,8113.5,246.86,32.8668071,-0.015335949,-0.911,-0.908275174,-0.922998987,-0.144587124,0,0,0
2016-12-31,denmark,DM,0.329,,19555.30249,7275.95,267.65,27.1845694,-0.144587124,-0.642,-0.661174047,-0.661174047,0.223525795,,,
2017-06-30,denmark,DM,0.67,0.05,23926.41702,8121.13,358.83,22.63224925,0.223525795,0.578,6.282608696,0.636213539,,0,0,0
2013-12-31,finland,DM,2.13,0.25,846.414247,99.75,4.28,23.30607477,,,,,0.043252763,,,
2014-06-30,finland,DM,1.438,0.15,883.024002,101.11,5.89,17.1663837,0.043252763,,,,-0.04827197,,,
2014-12-31,finland,DM,0.658,0.05,840.398694,108.88,6.92,15.73410405,-0.04827197,-1.472,-0.691079812,-1.02364395,-0.015028209,-0.2,-0.8,-1.333333333
2015-06-30,finland,DM,0.895,0.05,827.769007,113.59,6.28,18.08757962,-0.015028209,-0.543,-0.377607789,-0.465495071,0.035721786,-0.1,-0.666666667,-1
2015-12-31,finland,DM,0.919,0.05,857.338394,120.63,7.11,16.96624473,0.035721786,0.261,0.396656535,0.284004353,-0.072028088,0,0,0
2016-06-30,finland,DM,0.146,0,795.585949,105.85,4.51,23.47006652,-0.072028088,-0.749,-0.836871508,-0.825799338,0.026958664,-0.05,-1,-1
2016-12-31,finland,DM,0.348,,817.033883,114.49,4.33,26.44110855,0.026958664,-0.571,-0.62132753,-0.637988827,0.217193658,,,
2017-06-30,finland,DM,0.504,0,994.488461,125.4,4.41,28.43537415,0.217193658,0.358,2.452054795,0.461043142,,0,,0
1990-06-30,france,DM,9.638,,,,,,,,,,,,,
1990-12-31,france,DM,9.994,,,,,,,,,,,,,
1991-06-30,france,DM,9.108,,,,,,,-0.53,-0.054990662,-0.054990662,,,,
1991-12-31,france,DM,8.617,,,,,,,-1.377,-0.13778267,-0.146911341,,,,
1992-06-30,france,DM,8.803,,,,,,,-0.305,-0.033487044,-0.033487044,,,,
1992-12-31,france,DM,8.111,,,,,,,-0.506,-0.058721133,-0.056501591,,,,
1993-06-30,france,DM,6.715,,,,,,,-2.088,-0.237191866,-0.237191866,,,,
1993-12-31,france,DM,5.638,,,,,,,-2.473,-0.304894588,-0.283926521,,,,
1994-06-30,france,DM,7.505,,,,,,,0.79,0.117647059,0.091679239,,,,
1994-12-31,france,DM,8.269,,,,,,,2.631,0.466654842,0.311619093,,,,
1995-06-30,france,DM,7.63,,,46.84,2.25,20.81777778,,0.125,0.016655563,0.015116701,,,,
1995-12-31,france,DM,6.632,,,47.38,2.32,20.42241379,,-1.637,-0.197968315,-0.1998779,,,,
1996-06-30,france,DM,6.494,,,54.99,1.01,54.44554455,,-1.136,-0.148885976,-0.140056713,,,,
1996-12-31,france,DM,5.746,,,60.12,2.65,22.68679245,,-0.886,-0.133594692,-0.112572264,,,,
1997-06-30,france,DM,5.586,,,73.64,2.99,24.62876254,,-0.908,-0.139821374,-0.119003932,,,,
1997-12-31,france,DM,5.337,,1933.905,76.92,3.6,21.36666667,,-0.409,-0.071179951,-0.054046911,0.386994708,,,
1998-06-30,france,DM,4.839,,2682.316,106.65,3.56,29.95786517,0.386994708,-0.747,-0.133727175,-0.099533644,0.020490501,,,
1998-12-31,france,DM,3.941,3,2737.278,100,3.7,27.02702703,0.020490501,-1.396,-0.261570171,-0.196343179,0.011263744,,,
1999-06-30,france,DM,4.64,2.5,2768.11,114.55,4.24,27.01650943,0.011263744,-0.199,-0.041124199,-0.029635145,0.278276514,,,
1999-12-31,france,DM,5.478,3,3538.41,149.95,4.29,34.95337995,0.278276514,1.537,0.390002537,0.230313928,0.060286117,0,0,0
2000-06-30,france,DM,5.379,4.25,3751.727,165.64,4.33,38.25404157,0.060286117,0.739,0.159267241,0.111429433,-0.097487904,1.75,0.7,0.583333333
2000-12-31,france,DM,5.007,,3385.979,152.01,4.56,33.33552632,-0.097487904,-0.471,-0.085980285,-0.071765961,-0.187942394,,,
2001-06-30,france,DM,5.236,,2749.61,135.53,6.72,20.16815476,-0.187942394,-0.143,-0.026584867,-0.022020326,-0.043949506,,,
2001-12-31,france,DM,5.069,3.25,2628.766,123.13,6.12,20.11928105,-0.043949506,0.062,0.012382664,0.010130719,-0.045918884,,,
2002-06-30,france,DM,5.03,,2508.056,104.69,0.67,156.2537313,-0.045918884,-0.206,-0.03934301,-0.035851027,-0.173866134,,,
2002-12-31,france,DM,4.262,2.75,2071.99,81.28,-1.47,-55.29251701,-0.173866134,-0.807,-0.159202999,-0.141777934,0.111760291,-0.5,-0.153846154,-0.166666667
2003-06-30,france,DM,3.85,2,2303.556205,81.17,0.85,95.49411765,0.111760291,-1.18,-0.234592445,-0.209294076,0.261227627,,,
2003-12-31,france,DM,4.301,2,2905.308726,93.18,3.67,25.38964578,0.261227627,0.039,0.009150634,0.006949394,0.031152691,-0.75,-0.272727273,-0.260869565
2004-06-30,france,DM,4.337,2,2995.816912,98.01,4.79,20.46137787,0.031152691,0.487,0.126493506,0.087182241,0.149035715,0,0,0
2004-12-31,france,DM,3.677,2,3442.300628,100.56,6.69,15.03139013,0.149035715,-0.624,-0.145082539,-0.112798265,0.004360631,0,0,0
2005-06-30,france,DM,3.132,2,3457.311232,111.49,8.95,12.45698324,0.004360631,-1.205,-0.277841826,-0.219970792,0.094059166,0,0,0
2005-12-31,france,DM,3.304,,3782.503044,124.89,9.27,13.47249191,0.094059166,-0.373,-0.101441392,-0.06871143,0.160643356,,,
2006-06-30,france,DM,4.079,2.75,4390.137027,131.32,10.21,12.8619001,0.160643356,0.947,0.302362708,0.176055029,0.158643676,0.75,0.375,0.285714286
2006-12-31,france,DM,3.981,,5086.604504,147.1,10.22,14.39334638,0.158643676,0.677,0.204903148,0.126353117,0.129494211,,,
2007-06-30,france,DM,4.62,,5745.290342,159.34,10.13,15.72951629,0.129494211,0.541,0.132630547,0.10136781,0.00254982,,,
2007-12-31,france,DM,4.422,4,5759.939797,147.13,10.02,14.68363273,0.00254982,0.441,0.110776187,0.083420032,-0.119581529,,,
2008-06-30,france,DM,4.81,4,5071.157387,117.55,9.28,12.66702586,-0.119581529,0.19,0.041125541,0.036287242,-0.355678716,,,
2008-12-31,france,DM,3.414,2.5,3267.454637,85.24,7.09,12.022567,-0.355678716,-1.008,-0.227951153,-0.195633188,0.020495714,-1.5,-0.375,-0.545454545
2009-06-30,france,DM,3.729,1,3334.423454,84,5.79,14.50777202,0.020495714,-1.081,-0.224740125,-0.213257053,0.291872035,-3,-0.75,-1.142857143
2009-12-31,france,DM,3.593,1,4307.648412,105.41,2.89,36.47404844,0.291872035,0.179,0.052431166,0.035449054,-0.220075513,-1.5,-0.6,-0.6
2010-06-30,france,DM,3.05,1,3359.640476,94.27,5.25,17.95619048,-0.220075513,-0.679,-0.18208635,-0.13499006,0.229472354,0,0,0
2010-12-31,france,DM,3.362,1,4130.585085,105.14,7.31,14.38303694,0.229472354,-0.231,-0.064291678,-0.04602969,0.155391247,0,0,0
2011-06-30,france,DM,3.409,1.25,4772.441854,109.92,8.86,12.40632054,0.155391247,0.359,0.117704918,0.071699621,-0.280496252,0.25,0.25,0.111111111
2011-12-31,france,DM,3.148,,3433.789803,87.68,8.86,9.896162528,-0.280496252,-0.214,-0.063652588,-0.043469429,0.020998826,,,
2012-06-30,france,DM,2.686,,3505.895356,89.43,7.39,12.1014885,0.020998826,-0.723,-0.212085656,-0.149411035,0.187993666,,,
2012-12-31,france,DM,1.997,0.75,4164.981478,101.62,6.55,15.51450382,0.187993666,-1.151,-0.365628971,-0.238573945,0.032333194,,,
2013-06-30,france,DM,2.347,,4299.648632,104.34,5.45,19.14495413,0.032333194,-0.339,-0.126209978,-0.07047817,0.223726739,,,
2013-12-31,france,DM,2.558,0.25,5261.595,119.9,4.73,25.34883721,0.223726739,0.561,0.280921382,0.118730159,0.046533646,-0.5,-0.666666667,-0.25
2014-06-30,france,DM,1.7,0.15,5506.4362,123.96,4.71,26.31847134,0.046533646,-0.647,-0.275671069,-0.139439655,-0.139260042,,,
2014-12-31,france,DM,0.826,0.05,4739.609662,120.36,4.48,26.86607143,-0.139260042,-1.732,-0.677091478,-0.374082073,0.050193522,-0.2,-0.8,-0.1
2015-06-30,france,DM,1.195,0.05,4977.507364,134.9,5.26,25.64638783,0.050193522,-0.505,-0.297058824,-0.109307359,-0.048858626,-0.1,-0.666666667,-0.05
2015-12-31,france,DM,0.988,0.05,4734.313191,131.1,6.04,21.70529801,-0.048858626,0.162,0.196125908,0.03583278,-0.041924619,0,0,0
2016-06-30,france,DM,0.182,0,4535.828913,120.18,6.04,19.89735099,-0.041924619,-1.013,-0.847698745,-0.229081863,0.094734632,-0.05,-1,-0.025
