Date,Country,Development,BondYield,CBPR,TotalPrices,Prices,Earnings,PE,BondYield_T_Difference,BondYield_T_PercentChange,BondYield_T_PercentChangeMedian,BondYield_T_PercentChangeStd,CBPR_T_Difference,CBPR_T_PercentChange,CBPR_T_PercentChangeMedian,CBPR_T_PercentChangeStd,Returns6M_Concurrent,Returns6M_Subsequent,,
6/30/2015,switzerland,1,0.129,-0.75,10806.28904,1130.33,65.28,17.31510417,-0.19,-0.595611285,-0.06993007,-0.130136293,-0.5,2,-1,-0.399088837,0.057953152,-0.050657464,,
12/31/2015,switzerland,1,-0.062,-0.75,10258.86985,1148.37,47.39,24.2323275,-0.191,-1.480620155,-0.072928599,-0.130821221,0,0,0,0,-0.050657464,-0.035858964,,
6/30/2016,switzerland,1,-0.575,-0.75,9890.997406,1051.6,39.96,26.31631632,-0.513,8.274193548,-0.203490678,-0.351367992,0,0,0,0,-0.035858964,-0.013370336,,
12/31/2016,switzerland,1,-0.187,-0.75,9758.751443,1080.31,38.72,27.90056818,0.388,-0.674782609,0.156672724,0.26575201,0,0,0,0,-0.013370336,0.180485684,,
6/30/2017,switzerland,1,-0.023,-0.75,11520.06638,1175.85,48.97,24.01163978,0.164,-0.877005348,0.067434211,0.112328169,0,0,0,0,0.180485684,,,
12/31/2000,taiwan,0,5.252,4.625,100,222.17,13.36,16.62949102,,,,,,,,,,-0.01055,,
6/30/2001,taiwan,0,3.869,3.5,98.945,227.57,15.89,14.3215859,-1.383,-0.263328256,-0.303256222,-1.420648813,-1.125,-0.243243243,-0.276923077,-1.434448864,-0.01055,0.112183536,,
12/31/2001,taiwan,0,3.9,2.125,110.045,255.59,3.8,67.26052632,0.031,0.008012406,0.007948718,0.0318439,-1.375,-0.392857143,-0.392857143,-1.753215278,0.112183536,-0.065627698,,
6/30/2002,taiwan,0,3.6219,1.875,102.823,227.3,3.28,69.29878049,-0.2781,-0.071307692,-0.071592226,-0.285670596,-0.25,-0.117647059,-0.088888889,-0.318766414,-0.065627698,-0.19395466,,
12/31/2002,taiwan,0,2.253,1.625,82.88,189.53,5.38,35.22862454,-1.3689,-0.377950799,-0.353812355,-1.406164975,-0.25,-0.133333333,-0.117647059,-0.318766414,-0.19395466,0.121620596,,
6/30/2003,taiwan,0,1.45,1.375,92.959915,210.88,7.66,27.53002611,-0.803,-0.356413671,-0.214393464,-0.824859723,-0.25,-0.153846154,-0.125,-0.318766414,0.121620596,0.265236226,,
12/31/2003,taiwan,0,2.618,1.375,117.616252,259.11,11.85,21.86582278,1.168,0.805517241,0.322482675,1.199795961,0,0,0,0,0.265236226,-0.028579137,,
6/30/2004,taiwan,0,2.939,1.375,114.254881,248.25,19.3,12.8626943,0.321,0.122612681,0.097852429,0.329738445,0,0,0,0,-0.028579137,0.122009107,,
12/31/2004,taiwan,0,2.395,1.75,128.195017,257.67,20.44,12.60616438,-0.544,-0.185096972,-0.185096972,-0.558809078,0.375,0.272727273,0.214285714,0.478149621,0.122009107,0.020935634,,
6/30/2005,taiwan,0,1.912,1.875,130.878861,260.81,15.65,16.66517572,-0.483,-0.201670146,-0.173834803,-0.496148501,0.125,0.071428571,0.068965517,0.159383207,0.020935634,0.042001191,,
12/31/2005,taiwan,0,1.775,2.25,136.375929,275.81,15.49,17.80568108,-0.137,-0.07165272,-0.052330023,-0.140729492,0.375,0.2,0.2,0.478149621,0.042001191,0.033823366,,
6/30/2006,taiwan,0,2.151,2.5,140.988622,279.49,18.45,15.14850949,0.376,0.211830986,0.150009974,0.386235686,0.25,0.111111111,0.133333333,0.318766414,0.033823366,0.160433535,,
12/31/2006,taiwan,0,2.025,2.75,163.607925,318.25,19.23,16.54966199,-0.126,-0.058577406,-0.052609603,-0.129430044,0.25,0.1,0.133333333,0.318766414,0.160433535,0.103547765,,
6/30/2007,taiwan,0,2.4985,3.125,180.54916,352.15,18.84,18.69161359,0.4735,0.23382716,0.193522019,0.486389887,0.375,0.136363636,0.1875,0.478149621,0.103547765,-0.017922393,,
12/31/2007,taiwan,0,2.5824,3.375,177.313287,333.98,22.6,14.77787611,0.0839,0.033580148,0.033580148,0.086183974,0.25,0.08,0.117647059,0.318766414,-0.017922393,-0.058560896,,
6/30/2008,taiwan,0,2.6934,3.625,166.929662,293.66,22.28,13.18043088,0.111,0.042983271,0.043693047,0.114021705,0.25,0.074074074,0.114285714,0.318766414,-0.058560896,-0.431210105,,
12/31/2008,taiwan,0,1.408,2,94.947905,173.37,6.96,24.90948276,-1.2854,-0.477240662,-0.514468681,-1.32039189,-1.625,-0.448275862,-0.764705882,-2.071981692,-0.431210105,0.353919215,,
6/30/2009,taiwan,0,1.6222,1.25,128.551793,234.51,0.74,316.9054054,0.2142,0.152130682,0.087544702,0.220031074,-0.75,-0.375,-0.363636364,-0.956299243,0.353919215,0.323667045,,
12/31/2009,taiwan,0,1.5479,1.25,170.159772,295.94,9.27,31.92448759,-0.0743,-0.045801997,-0.031022965,-0.076322637,0,0,0,0,0.323667045,-0.127804638,,
6/30/2010,taiwan,0,1.4122,1.375,148.412564,259.09,18.39,14.08863513,-0.1357,-0.087667162,-0.058390706,-0.139394103,0.125,0.1,0.064516129,0.159383207,-0.127804638,0.396886654,,
12/31/2010,taiwan,0,1.5544,1.625,207.31553,319.19,20.73,15.39749156,0.1422,0.100693953,0.063115846,0.146071049,0.25,0.181818182,0.133333333,0.318766414,0.396886654,-0.027374486,,
6/30/2011,taiwan,0,1.5504,1.875,201.640374,304.13,17.43,17.44865175,-0.004,-0.00257334,-0.00181653,-0.00410889,0.25,0.153846154,0.133333333,0.318766414,-0.027374486,-0.186671425,,
12/31/2011,taiwan,0,1.2892,1.875,163.999878,254.27,16.38,15.52319902,-0.2612,-0.168472652,-0.121431892,-0.268310535,0,0,0,0,-0.186671425,0.036386832,,
6/30/2012,taiwan,0,1.2369,1.875,169.967314,259.98,12.41,20.94923449,-0.0523,-0.040567794,-0.025047893,-0.05372374,0,0,0,0,0.036386832,0.125867983,,
12/31/2012,taiwan,0,1.1691,1.875,191.360757,276.64,12.28,22.5276873,-0.0678,-0.054814455,-0.033481481,-0.06964569,0,0,0,0,0.125867983,0.013813653,,
6/30/2013,taiwan,0,1.4187,1.875,194.004148,289.37,13.87,20.8630137,0.2496,0.213497562,0.126797054,0.256394753,0,0,0,0,0.013813653,0.075711757,,
12/31/2013,taiwan,0,1.6922,1.875,208.692543,302.66,18.05,16.76786704,0.2735,0.192782124,0.143043933,0.280945373,0,0,0,0,0.075711757,0.115149433,,
6/30/2014,taiwan,0,1.631,1.875,232.723371,337.36,17.98,18.76307008,-0.0612,-0.036165938,-0.033197722,-0.062866021,0,0,0,0,0.115149433,-0.019296429,,
12/31/2014,taiwan,0,1.6173,1.875,228.232641,343.17,22.55,15.21818182,-0.0137,-0.008399755,-0.00771831,-0.014072949,0,0,0,0,-0.019296429,0.050103109,,
6/30/2015,taiwan,0,1.5191,1.875,239.667806,348.99,26.18,13.33040489,-0.0982,-0.060718481,-0.056645132,-0.100873256,0,0,0,0,0.050103109,-0.159286775,,
12/31/2015,taiwan,0,1.0311,1.625,201.491894,305.49,24.69,12.37302552,-0.488,-0.321242841,-0.288381988,-0.501284614,-0.25,-0.133333333,-0.133333333,-0.318766414,-0.159286775,0.084800454,,
6/30/2016,taiwan,0,0.7682,1.375,218.578498,321.62,21.24,15.14218456,-0.2629,-0.25497042,-0.158220992,-0.270056813,-0.25,-0.153846154,-0.133333333,-0.318766414,0.084800454,0.092732141,,
12/31/2016,taiwan,0,1.2233,1.375,238.84775,344.19,22.22,15.49009901,0.4551,0.592423848,0.279031269,0.467488991,0,0,0,0,0.092732141,0.215804424,,
6/30/2017,taiwan,0,1.0966,1.375,290.392151,391.74,25.68,15.2546729,-0.1267,-0.103572304,-0.077892537,-0.1301491,0,0,0,0,0.215804424,,,
12/31/2000,thailand,0,5.82,1.5,100,102.46,-7.9,-12.96962025,,,,,,,,,,0.10809,,
6/30/2001,thailand,0,6.048,2.5,110.809,116.54,6.53,17.84686064,0.228,0.039175258,0.038422649,0.199455688,1,0.666666667,0.5,0.980635303,0.10809,-0.052288172,,
12/31/2001,thailand,0,4.54,2.25,105.015,107.5,12.1,8.884297521,-1.508,-0.249338624,-0.259106529,-1.319206918,-0.25,-0.1,-0.111111111,-0.245158826,-0.052288172,0.37228015,,
6/30/2002,thailand,0,5.235,2,144.11,135.6,7.72,17.56476684,0.695,0.1530837,0.125734962,0.607989926,-0.25,-0.111111111,-0.117647059,-0.245158826,0.37228015,-0.072652835,,
12/31/2002,thailand,0,3.461,1.75,133.64,130.23,8.81,14.78206583,-1.774,-0.33887297,-0.33887297,-1.551905221,-0.25,-0.125,-0.125,-0.245158826,-0.072652835,0.379868602,,
6/30/2003,thailand,0,2.5,1.25,184.40564,170.68,14.59,11.69842358,-0.961,-0.277665415,-0.196624041,-0.840688229,-0.5,-0.285714286,-0.266666667,-0.490317651,0.379868602,0.764716226,,
12/31/2003,thailand,0,4.764,1.25,325.423625,280.47,21.49,13.0511866,2.264,0.9056,0.475230898,1.980559989,0,0,0,0,0.764716226,-0.136607586,,
6/30/2004,thailand,0,5.13,1.25,280.968289,245.32,22.94,10.69398431,0.366,0.076826196,0.073984233,0.320178867,0,0,0,0,-0.136607586,0.143886579,,
12/31/2004,thailand,0,4.748,2,321.395855,263.88,24.22,10.89512799,-0.382,-0.074463938,-0.080184719,-0.334175758,0.75,0.6,0.428571429,0.735476477,0.143886579,-0.03082237,,
6/30/2005,thailand,0,3.947,2.5,311.489673,265.49,28.27,9.39122745,-0.801,-0.168702612,-0.168418839,-0.700719325,0.5,0.25,0.266666667,0.490317651,-0.03082237,0.121802025,,
12/31/2005,thailand,0,5.395,4,349.429746,291.98,28.72,10.16643454,1.448,0.366860907,0.303946264,1.26671858,1.5,0.6,0.75,1.470952954,0.121802025,0.023099842,,
6/30/2006,thailand,0,5.685,5,357.501518,271.29,28.5,9.518947368,0.29,0.053753475,0.058621387,0.253693638,1,0.25,0.5,0.980635303,0.023099842,0.086048611,,
12/31/2006,thailand,0,5.398,5,388.264027,274.85,33.8,8.131656805,-0.287,-0.050483729,-0.055945419,-0.251069221,0,0,0,0,0.086048611,0.219879804,,
6/30/2007,thailand,0,4.472,3.5,473.635445,312.82,26.38,11.85822593,-0.926,-0.171545017,-0.187184152,-0.810070031,-1.5,-0.3,-0.705882353,-1.470952954,0.219879804,0.197237428,,
12/31/2007,thailand,0,4.955,3.25,567.054082,360.95,25.34,14.24427782,0.483,0.108005367,0.097477296,0.422531128,-0.25,-0.071428571,-0.111111111,-0.245158826,0.197237428,-0.090352971,,
6/30/2008,thailand,0,5.94,3.25,515.819061,319.43,24.07,13.27087661,0.985,0.198789102,0.195339613,0.861683564,0,0,0,0,-0.090352971,-0.433627545,,
12/31/2008,thailand,0,2.659,2.75,292.145708,185.09,23.2,7.978017241,-3.281,-0.552356902,-0.662159435,-2.870237334,-0.5,-0.153846154,-0.2,-0.490317651,-0.433627545,0.457377413,,
6/30/2009,thailand,0,3.739,1.25,425.766556,257.45,13.38,19.24140508,1.08,0.406167732,0.222245087,0.944790101,-1.5,-0.545454545,-0.631578947,-1.470952954,0.457377413,0.211544845,,
12/31/2009,thailand,0,4.184,1.25,515.835276,301.7,15.28,19.7447644,0.445,0.11901578,0.0934089,0.389288514,0,0,0,0,0.211544845,0.111153852,,
6/30/2010,thailand,0,3.146,1.25,573.172354,319.27,25.48,12.53021978,-1.038,-0.248087954,-0.218250631,-0.908048263,0,0,0,0,0.111153852,0.401364526,,
12/31/2010,thailand,0,3.726,2,803.223404,411.38,28.39,14.49031349,0.58,0.184361093,0.122156698,0.507387276,0.75,0.6,0.375,0.735476477,0.401364526,0.020168028,,
6/30/2011,thailand,0,3.883,3,819.422836,420.5,36.91,11.39257654,0.157,0.042136339,0.033807063,0.137344487,1,0.5,0.470588235,0.980635303,0.020168028,-0.046396846,,
12/31/2011,thailand,0,3.287,3.25,781.404201,406.61,35.99,11.29786052,-0.596,-0.15348957,-0.131277533,-0.521384167,0.25,0.083333333,0.111111111,0.245158826,-0.046396846,0.143576484,,
6/30/2012,thailand,0,3.481,3,893.595469,460.3,34.75,13.24604317,0.194,0.059020383,0.043053706,0.169712296,-0.25,-0.076923077,-0.105263158,-0.245158826,0.143576484,0.176368402,,
12/31/2012,thailand,0,3.51,2.75,1051.197474,515.87,33.83,15.24889152,0.029,0.008330939,0.006484794,0.025369364,-0.25,-0.083333333,-0.1,-0.245158826,0.176368402,0.006197194,,
6/30/2013,thailand,0,3.733,2.5,1057.711949,517.54,34.91,14.82497852,0.223,0.063532764,0.051524954,0.19508166,-0.25,-0.090909091,-0.1,-0.245158826,0.006197194,-0.151157841,,
12/31/2013,thailand,0,3.897,2.25,897.830494,460.44,36.69,12.54946852,0.164,0.043932494,0.039196941,0.143468126,-0.25,-0.1,-0.1,-0.245158826,-0.151157841,0.155938836,,
6/30/2014,thailand,0,3.794,2,1037.837136,515.84,35.06,14.71306332,-0.103,-0.026430588,-0.025335137,-0.090104982,-0.25,-0.111111111,-0.105263158,-0.245158826,0.155938836,0.007611796,,
12/31/2014,thailand,0,2.729,2,1045.736941,522.17,34.7,15.0481268,-1.065,-0.280706378,-0.269825184,-0.931668016,0,0,0,0,0.007611796,-0.011046575,,
6/30/2015,thailand,0,2.943,1.5,1034.185129,521.94,28.83,18.10405827,0.214,0.078417003,0.054563998,0.187208409,-0.5,-0.25,-0.222222222,-0.490317651,-0.011046575,-0.226909202,,
12/31/2015,thailand,0,2.5,1.5,799.519007,425.33,25.9,16.42200772,-0.443,-0.150526673,-0.113677188,-0.387538902,0,0,0,0,-0.226909202,0.201996291,,
6/30/2016,thailand,0,1.95,1.5,961.018881,489.87,25.04,19.5634984,-0.55,-0.22,-0.141388175,-0.481143107,0,0,0,0,0.201996291,0.053316438,,
12/31/2016,thailand,0,2.648,1.5,1012.256985,520.76,32.34,16.10265925,0.698,0.357948718,0.179757919,0.610614343,0,0,0,0,0.053316438,0.112057619,,
6/30/2017,thailand,0,2.475,1.5,1125.688093,539.64,36.67,14.71611672,-0.173,-0.065332326,-0.045069689,-0.151341377,0,0,0,0,0.112057619,,,
6/30/2003,turkey,0,10.766,,53.930642,179224.56,31297.68,5.726448734,,,,,,,,,,0.800590247,,
12/31/2003,turkey,0,7.289,,97.106988,319807.84,291560.34,1.09688389,-3.477,-0.322961174,-0.385156466,-1.604857527,,,,,0.800590247,-0.083241342,,
6/30/2004,turkey,0,9.313,,89.023672,303284.41,302134.16,1.003807084,2.024,0.277678694,0.217330613,0.934205244,,,,,-0.083241342,0.54280202,,
12/31/2004,turkey,0,6.776,,137.345901,425008.47,303674.72,1.399551698,-2.537,-0.272414904,-0.305625828,-1.170987503,,,,,0.54280202,0.077606765,,
6/30/2005,turkey,0,6.785,,148.004872,441093.84,41742.49,10.56702271,0.009,0.001328217,0.001234737,0.004154075,,,,,0.077606765,0.4482459,,
12/31/2005,turkey,0,6.481,,214.347449,645739.06,23871.49,27.05063907,-0.304,-0.044804716,-0.043200227,-0.140315412,,,,,0.4482459,-0.248876589,,
6/30/2006,turkey,0,8.268,,161.001387,558350.13,35088.48,15.91263372,1.787,0.275729054,0.245163946,0.824814611,,,,,-0.248876589,0.235398761,,
12/31/2006,turkey,0,6.52,,198.900914,614409.13,41476.99,14.8132526,-1.748,-0.211417513,-0.248401307,-0.80681362,,,,,0.235398761,0.322015835,,
6/30/2007,turkey,0,6.52,,262.950158,731868.56,65171.66,11.22985911,0,0,0,0,,,,,0.322015835,0.316869275,,
12/31/2007,turkey,0,6.272,,346.270984,864616.44,89463.12,9.664501305,-0.248,-0.03803681,-0.036575474,-0.114467836,,,,,0.316869275,-0.393355026,,
6/30/2008,turkey,0,7.767,,210.063552,531671.19,85079.8,6.249088385,1.495,0.238360969,0.220338983,0.690037965,,,,,-0.393355026,-0.378448642,,
12/31/2008,turkey,0,7.428,,130.565286,416879.53,59258.02,7.034989188,-0.339,-0.043646195,-0.048173938,-0.156470147,,,,,-0.378448642,0.366686877,,
6/30/2009,turkey,0,6.887,,178.441863,553055.19,47785.09,11.57380241,-0.541,-0.072832526,-0.078553797,-0.249706046,,,,,0.366686877,0.445161705,,
12/31/2009,turkey,0,5.653,,257.877347,777329.06,72177.57,10.76967623,-1.234,-0.179178162,-0.180514921,-0.569569798,,,,,0.445161705,-0.005625872,,
6/30/2010,turkey,0,5.612,7,256.426562,799906,84447.66,9.472210361,-0.041,-0.007252786,-0.006042741,-0.018924118,,,,,-0.005625872,0.214910638,,
12/31/2010,turkey,0,4.851,6.5,311.535358,944653.25,80541.84,11.72872696,-0.761,-0.135602281,-0.112233611,-0.351250094,-0.5,-0.071428571,-0.074074074,-0.373233818,0.214910638,-0.09218179,,
6/30/2011,turkey,0,5.065,6.25,282.817471,885708.63,81037.46,10.92961983,0.214,0.044114616,0.031582054,0.098774665,-0.25,-0.038461538,-0.038461538,-0.186616909,-0.09218179,-0.288460592,,
12/31/2011,turkey,0,5.505,5.75,201.235776,732898.44,73992.07,9.905094424,0.44,0.086870681,0.066185319,0.203088097,-0.5,-0.08,-0.078431373,-0.373233818,-0.288460592,0.282228464,,
6/30/2012,turkey,0,4.594,5.75,258.03024,880148.88,82898.11,10.61723699,-0.911,-0.165485922,-0.139723926,-0.420484673,0,0,0,0,0.282228464,0.280666634,,
12/31/2012,turkey,0,3.261,5.5,330.450719,1111776.63,99039.24,11.22561754,-1.333,-0.29016108,-0.204447853,-0.61526462,-0.25,-0.043478261,-0.041666667,-0.186616909,0.280666634,-0.08559138,,
6/30/2013,turkey,0,4.829,4.5,302.166986,1080011.5,110497.49,9.774081746,1.568,0.4808341,0.240490798,0.723732126,-1,-0.181818182,-0.173913043,-0.746467635,-0.08559138,-0.19901741,,
12/31/2013,turkey,0,5.68,4.5,242.030495,962288.44,105680.06,9.105676511,0.851,0.176226962,0.130913007,0.392790841,0,0,0,0,-0.19901741,0.205860885,,
6/30/2014,turkey,0,4.591,8.75,291.855107,1127128.38,91876.02,12.2679278,-1.089,-0.191725352,-0.168029625,-0.502643039,4.25,0.944444444,0.739130435,3.172487449,0.205860885,-0.01552323,,
12/31/2014,turkey,0,4.363,8.25,287.324573,1222131.5,118826.02,10.28504952,-0.228,-0.049662383,-0.035756293,-0.105236559,-0.5,-0.057142857,-0.083333333,-0.373233818,-0.01552323,-0.151485359,,
6/30/2015,turkey,0,4.75,7.5,243.799107,1158916.75,109435.94,10.58990995,0.387,0.088700435,0.061702806,0.178625212,-0.75,-0.090909091,-0.12,-0.559850726,-0.151485359,-0.197018133,,
12/31/2015,turkey,0,10.74,7.5,195.766262,1012993.56,114542.62,8.843813421,5.99,1.261052632,0.939386811,2.764767497,0,0,0,0,-0.197018133,0.119786657,,
6/30/2016,turkey,0,9.22,7.5,219.216448,1093622.88,119207.52,9.174109821,-1.52,-0.141527002,-0.234531708,-0.701577061,0,0,0,0,0.119786657,-0.18255013,,
12/31/2016,turkey,0,11.39,8,179.198457,1092438.88,127324.94,8.579928488,2.17,0.235357918,0.333820475,1.001593567,0.5,0.066666667,0.074074074,0.373233818,-0.18255013,0.322103114,,
6/30/2017,turkey,0,10.53,8,236.918838,1411005,144590.2,9.758648926,-0.86,-0.075504829,-0.13190184,-0.396944916,0,0,0,0,0.322103114,,,
6/30/1989,united kingdom,1,10.54,14,,,,,,,,,,,,,,,4,1
12/31/1989,united kingdom,1,10.53,15,,,,,-0.01,-0.000948767,-0.000949217,-0.003637179,1,0.071428571,0.068965517,0.256229664,,,4,2
6/30/1990,united kingdom,1,11.33,15,,,,,0.8,0.075973409,0.075901328,0.290974329,0,0,0,0,,,4,3
12/31/1990,united kingdom,1,10.81,14,,,,,-0.52,-0.045895852,-0.048711944,-0.189133314,-1,-0.066666667,-0.068965517,-0.256229664,,,4,4
6/30/1991,united kingdom,1,10.5,11.5,,,,,-0.31,-0.028677151,-0.029411765,-0.112752553,-2.5,-0.178571429,-0.178571429,-0.64057416,,,4,5
12/31/1991,united kingdom,1,9.76,10.5,,,,,-0.74,-0.07047619,-0.07024205,-0.269151255,-1,-0.086956522,-0.071428571,-0.256229664,,,4,6
6/30/1992,united kingdom,1,9.16,10,,,,,-0.6,-0.06147541,-0.056980057,-0.218230747,-0.5,-0.047619048,-0.035714286,-0.128114832,,,4,7
12/31/1992,united kingdom,1,8.253,7,,,,,-0.907,-0.099017467,-0.086257727,-0.329892146,-3,-0.3,-0.235294118,-0.768688992,,,4,8
6/30/1993,united kingdom,1,7.623,6,,,,,-0.63,-0.076335878,-0.06,-0.229142284,-1,-0.142857143,-0.086956522,-0.256229664,,,4,9
12/31/1993,united kingdom,1,6.099,5.5,,,,,-1.524,-0.199921291,-0.150444225,-0.554306097,-0.5,-0.083333333,-0.045454545,-0.128114832,,,4,10
6/30/1994,united kingdom,1,8.639,5.25,,,,,2.54,0.416461715,0.260245902,0.923843496,-0.25,-0.045454545,-0.023809524,-0.064057416,,,,
12/31/1994,united kingdom,1,8.71,6.25,,,,,0.071,0.008218544,0.007505285,0.025823972,1,0.19047619,0.097560976,0.256229664,,,,
6/30/1995,united kingdom,1,8.45,6.625,,1002.57,62.43,16.0591062,-0.26,-0.029850746,-0.028384279,-0.094566657,0.375,0.06,0.0375,0.096086124,,,,
12/31/1995,united kingdom,1,7.415,6.375,,1107.48,61.3,18.06655791,-1.035,-0.122485207,-0.115836598,-0.376448039,-0.25,-0.037735849,-0.029411765,-0.064057416,,,,
6/30/1996,united kingdom,1,7.892,5.75,,1117.55,76.16,14.67371324,0.477,0.064329063,0.054764638,0.173493444,-0.625,-0.098039216,-0.089285714,-0.16014354,,,,
12/31/1996,united kingdom,1,7.512,6,,1239.03,82.55,15.00944882,-0.38,-0.048150025,-0.043806559,-0.138212806,0.25,0.043478261,0.036697248,0.064057416,,,,
6/30/1997,united kingdom,1,7.078,6.5,,1370.67,81.36,16.8469764,-0.434,-0.057774228,-0.050237296,-0.157853574,0.5,0.083333333,0.075471698,0.128114832,,,,
12/31/1997,united kingdom,1,6.291,7.25,2766.823,1534.65,82.69,18.55907607,-0.787,-0.111189602,-0.092106033,-0.286245996,0.75,0.115384615,0.110091743,0.192172248,,0.156982575,,
6/30/1998,united kingdom,1,5.858,7.5,3201.166,1729.24,77.68,22.26107106,-0.433,-0.068828485,-0.051242604,-0.157489856,0.25,0.034482759,0.035714286,0.064057416,0.156982575,0.018158384,,
12/31/1998,united kingdom,1,4.361,6.25,3259.294,1742.93,77.18,22.5826639,-1.497,-0.255547969,-0.179249237,-0.544485714,-1.25,-0.166666667,-0.183486239,-0.32028708,0.018158384,0.026233595,,
6/30/1999,united kingdom,1,5.064,5,3344.797,1865.55,73.28,25.45783297,0.703,0.161201559,0.085181146,0.255693692,-1.25,-0.2,-0.188679245,-0.32028708,0.026233595,0.095756783,,
12/31/1999,united kingdom,1,5.484,5.5,3665.084,1974.47,71.9,27.46133519,0.42,0.082938389,0.052028492,0.152761523,0.5,0.1,0.076190476,0.128114832,0.095756783,-0.11724397,,
6/30/2000,united kingdom,1,5.171,6,3235.375,1832.98,69.23,26.47667196,-0.313,-0.057075128,-0.039660416,-0.113843706,0.5,0.090909091,0.076923077,0.128114832,-0.11724397,0.002175327,,
12/31/2000,united kingdom,1,4.881,6,3242.413,1841.62,73.24,25.14500273,-0.29,-0.056081996,-0.037383178,-0.105478194,0,0,0,0,0.002175327,-0.129706487,,
6/30/2001,united kingdom,1,5.289,5.25,2821.851,1680.31,46.41,36.20577462,0.408,0.083589428,0.053522235,0.148396908,-0.75,-0.125,-0.117647059,-0.192172248,-0.129706487,-0.012380172,,
12/31/2001,united kingdom,1,5.054,4,2786.916,1586.41,21.53,73.68369717,-0.235,-0.04443184,-0.031053849,-0.085473709,-1.25,-0.238095238,-0.198019802,-0.32028708,-0.012380172,-0.057405031,,
6/30/2002,united kingdom,1,5.006,4,2626.933,1405.63,4.18,336.2751196,-0.048,-0.009497428,-0.006389776,-0.01745846,0,0,0,0,-0.057405031,-0.100724305,,
12/31/2002,united kingdom,1,4.374,4,2362.337,1179.32,21.04,56.0513308,-0.632,-0.126248502,-0.08467877,-0.22986972,0,0,0,0,-0.100724305,0.079735718,,
6/30/2003,united kingdom,1,4.157,3.75,2550.699637,1215.59,39.31,30.92317476,-0.217,-0.04961134,-0.029265003,-0.078926787,-0.25,-0.0625,-0.04,-0.064057416,0.079735718,0.223058288,,
12/31/2003,united kingdom,1,4.802,3.75,3119.654331,1348.82,54.53,24.73537502,0.645,0.155159971,0.089008487,0.234598053,0,0,0,0,0.223058288,0.033158098,,
6/30/2004,united kingdom,1,5.099,4.5,3223.096134,1349.53,63.87,21.12932519,0.297,0.061849229,0.041961006,0.10802422,0.75,0.2,0.125,0.192172248,0.033158098,0.157332719,,
12/31/2004,united kingdom,1,4.537,4.75,3730.194611,1453.13,90.25,16.10116343,-0.562,-0.11021769,-0.084075099,-0.204409466,0.25,0.055555556,0.041666667,0.064057416,0.157332719,0.009182612,,
6/30/2005,united kingdom,1,4.173,4.75,3764.447539,1539.72,112.18,13.72544126,-0.364,-0.080229226,-0.057860436,-0.13239332,0,0,0,0,0.009182612,0.063763468,,
12/31/2005,united kingdom,1,4.1,4.5,4004.481771,1685.48,114.85,14.67548977,-0.073,-0.01749341,-0.011783697,-0.026551408,-0.25,-0.052631579,-0.041666667,-0.064057416,0.063763468,0.136136827,,
6/30/2006,united kingdom,1,4.71,4.5,4549.639215,1742.83,113.64,15.33641323,0.61,0.148780488,0.100016396,0.221867926,0,0,0,0,0.136136827,0.149577457,,
12/31/2006,united kingdom,1,4.741,5,5230.16268,1865.83,101.86,18.31759277,0.031,0.006581741,0.005185247,0.011275255,0.5,0.111111111,0.083333333,0.128114832,0.149577457,0.108253302,,
6/30/2007,united kingdom,1,5.463,5.5,5796.345058,1978.34,140.06,14.12494645,0.722,0.152288547,0.123250256,0.262604332,0.5,0.1,0.083333333,0.128114832,0.108253302,-0.022229019,,
12/31/2007,united kingdom,1,4.508,5.5,5667.497994,1921.06,149.01,12.89215489,-0.955,-0.174812374,-0.168400635,-0.347350606,0,0,0,0,-0.022229019,-0.112365611,,
