Date,Country,BondYield,Prices,Returns6M,BondYieldDiff,BondYieldChg,BondYieldChgMedian,BondYieldDiffRank,BondYieldChgRank,BondYieldChgMedianRank
2005-12-31,hong kong,4.192,21769.485881,0.0702269457972966,0.645,0.18184381167183528,0.10384801159233617,26.0,26.0,25.0
2005-12-31,sweden,3.295,10661.863552,0.11913468136269012,-0.7110000000000003,-0.17748377433849227,-0.1215384615384616,5.0,5.0,5.0
2005-12-31,netherlands,3.293,6907.250945,0.1072001645656151,-0.3679999999999999,-0.10051898388418457,-0.06782159970512346,14.0,13.0,13.0
2005-12-31,south africa,7.47,287.466555,0.0036046941182426018,-0.6420000000000003,-0.07914201183431957,-0.05345100324702359,6.0,17.0,17.0
2005-12-31,italy,3.509,983.04932,0.13299144238256533,-0.32299999999999995,-0.0842901878914405,-0.0587486358675882,18.0,16.0,16.0
2005-12-31,india,7.114,252.881764,0.09942920202027694,0.5599999999999996,0.08544400366188576,0.07308319738988577,24.0,24.0,24.0
2005-12-31,russia,5.552,573.608854,0.32220918612250027,-5.302,-0.4884835083840059,-0.4884835083840059,1.0,1.0,1.0
2005-12-31,mexico,8.24,301.506478,0.030084016967621974,-2.032,-0.19781931464174451,-0.20086990905496244,3.0,4.0,4.0
2005-12-31,singapore,3.21,4967.057888,0.1134594348822695,0.6299999999999999,0.2441860465116279,0.16799999999999998,25.0,27.0,27.0
2005-12-31,indonesia,13.624,395.361551,0.22943421223071825,3.203000000000001,0.3073601381825162,0.27724400588591713,29.0,28.0,28.0
2005-12-31,belgium,3.327,7837.533041,0.11448664449719681,-0.36099999999999977,-0.09788503253796088,-0.06647026330325903,15.0,14.0,15.0
2005-12-31,thailand,5.395,349.429746,0.02309984222121697,0.6469999999999994,0.1362679022746418,0.1360386879730865,27.0,25.0,26.0
2005-12-31,chile,6.4313,218.019324,0.003361477260612089,,,,,,
2005-12-31,turkey,6.481,214.347449,-0.24887658914942357,-0.29499999999999993,-0.04353600944510039,-0.04047194402524351,19.0,20.0,19.0
2005-12-31,philippines,10.061,124.077108,0.03645240506411551,-4.4719999999999995,-0.30771347966696483,-0.2881443298969072,2.0,2.0,2.0
2005-12-31,austria,3.2800000000000002,5010.862768,0.11144172767335303,-0.3899999999999997,-0.10626702997275195,-0.0725311511995536,11.0,10.0,10.0
2005-12-31,poland,5.1,197.480444,0.08534615711113136,-0.7220000000000004,-0.12401236688423234,-0.0807245080500895,4.0,7.0,8.0
2005-12-31,ireland,3.289,589.831552,0.15002127590488756,-0.45399999999999974,-0.12129308041677789,-0.08171346292296612,8.0,8.0,7.0
2005-12-31,malaysia,4.2379999999999995,154.934916,0.07192665338263726,,,,,,
2005-12-31,new zealand,5.7,259.167174,-0.11631706490730176,-0.2629999999999999,-0.044105316116048954,-0.03738450604122245,20.0,19.0,20.0
2006-06-30,united states,5.1364,,,1.2233999999999998,0.31265014055711715,0.21140487299118707,27.0,25.0,26.0
2006-06-30,japan,1.9300000000000002,4795.063866,0.04255919247437179,0.7560000000000002,0.6439522998296425,0.31130327362569493,10.0,31.0,30.0
2006-06-30,united kingdom,4.71,4549.639215,0.1495774572094284,0.5369999999999999,0.12868439971243717,0.086682808716707,7.0,8.0,8.0
2006-06-30,canada,4.584,3440.425711,0.0822929284869538,0.8329999999999997,0.22207411356971463,0.1322747121873759,13.0,16.0,13.0
2006-06-30,australia,5.78,1940.577003,0.19204213253268154,0.673,0.1317799099275505,0.09857195166605638,9.0,10.0,10.0
2006-06-30,switzerland,2.83,6057.833253,0.15873742043391292,0.8690000000000002,0.44314125446200925,0.26237922705314015,14.0,30.0,29.0
2006-06-30,france,4.079,4390.137027,0.15864367620341246,0.9469999999999996,0.3023627075351212,0.17444966381136587,20.0,22.0,19.0
2006-06-30,germany,4.071,3346.478588,0.19905674113340543,0.9369999999999998,0.29897894065092534,0.17192660550458713,18.0,21.0,18.0
2006-06-30,china,3.14,183.238884,0.4782540151248684,-0.45199999999999996,-0.12583518930957682,-0.13101449275362317,3.0,2.0,2.0
2006-06-30,south korea,5.2,422.643679,0.10510158369125855,0.40300000000000047,0.08401084010840121,0.07197713877478129,6.0,6.0,6.0
2006-06-30,spain,4.065,2724.802657,0.28221539494777437,0.9500000000000002,0.304975922953451,0.17907634307257309,22.0,23.0,21.0
2006-06-30,taiwan,2.151,140.988622,0.1604335348422654,0.23899999999999988,0.125,0.09129106187929713,5.0,7.0,9.0
2006-06-30,hong kong,4.856,23298.290386,0.21797328464287768,1.2939999999999996,0.3632790567097135,0.22325741890959275,28.0,28.0,27.0
2006-06-30,sweden,4.03,11932.061269,0.28121837923492476,1.0410000000000004,0.3482770157243227,0.18199300699300708,25.0,26.0,22.0
2006-06-30,netherlands,4.048,7647.709383,0.18661065170342117,0.883,0.2789889415481832,0.16473880597014925,15.0,18.0,16.0
2006-06-30,south africa,8.651,288.502784,0.20098286469221716,0.6509999999999998,0.08137499999999998,0.05531011045029735,8.0,5.0,5.0
2006-06-30,italy,4.377,1113.786467,0.16938979830502832,1.0269999999999997,0.30656716417910435,0.19073265855696903,24.0,24.0,24.0
2006-06-30,india,8.107,278.025596,0.3734758831341556,1.2109999999999994,0.17560904872389793,0.16398104265402835,26.0,12.0,15.0
2006-06-30,russia,6.391,758.430896,0.1767980295992584,0.7859999999999996,0.1402319357716324,0.07241569928137088,11.0,11.0,7.0
2006-06-30,mexico,9.091,310.577004,0.37311545126502677,-1.181000000000001,-0.11497274143302194,-0.11705818217861046,2.0,3.0,3.0
2006-06-30,singapore,3.57,5530.617469,0.31759146060007515,0.9499999999999997,0.36259541984732824,0.2550335570469798,21.0,27.0,28.0
2006-06-30,indonesia,12.649000000000001,486.071017,0.4134733587705355,1.463000000000001,0.13078848560700895,0.12273489932885914,29.0,9.0,11.0
2006-06-30,belgium,4.08,8734.8259,0.22620336233604843,0.8850000000000002,0.27699530516431925,0.1657769036246137,16.0,17.0,17.0
2006-06-30,thailand,5.6850000000000005,357.501518,0.08604861084813642,1.7380000000000004,0.44033443121357996,0.3648194794290513,31.0,29.0,31.0
2006-06-30,chile,6.7318,218.752191,0.2825511082538139,,,,,,
2006-06-30,turkey,8.268,161.001387,0.23539876088148248,1.4830000000000005,0.2185703758290347,0.2107432144379708,30.0,15.0,25.0
2006-06-30,philippines,10.692,128.600017,0.5258813457233056,-2.0180000000000007,-0.1587726199842644,-0.13229316900485125,1.0,1.0,1.0
2006-06-30,austria,4.098,5569.281972,0.22849199868093883,0.9379999999999997,0.2968354430379745,0.17783676177836757,19.0,20.0,20.0
2006-06-30,poland,5.6850000000000005,214.334641,0.2827634427978445,1.0140000000000002,0.2170841361592808,0.12539417547764797,23.0,14.0,12.0
2006-06-30,ireland,4.058,678.318834,0.27662350150814174,0.9019999999999997,0.2858048162230671,0.1633614054151951,17.0,19.0,14.0
2006-06-30,malaysia,5.05,166.078866,0.27937221705258986,0.7999999999999998,0.18823529411764706,0.18850141376060317,12.0,13.0,23.0
2006-06-30,new zealand,5.83,229.021609,0.31897610150839517,0.12100000000000044,0.021194605009633882,0.01730425455845555,4.0,4.0,4.0
2006-12-31,united states,4.7022,,,0.3111000000000006,0.0708478513356563,0.053823529411764805,19.0,18.0,17.0
2006-12-31,japan,1.685,4999.137912,0.028483949734251723,0.20500000000000007,0.1385135135135136,0.09242560865644728,15.0,20.0,20.0
2006-12-31,united kingdom,4.741,5230.16268,0.10825330159711188,0.641,0.15634146341463406,0.10509919658960486,24.0,23.0,23.0
2006-12-31,canada,4.086,3723.548418,0.1852313217322048,0.1070000000000002,0.02689117868811275,0.0171063149480416,13.0,14.0,14.0
2006-12-31,australia,5.882,2313.249549,0.20483568632049898,0.6819999999999995,0.13115384615384595,0.10217228464419469,29.0,19.0,22.0
2006-12-31,switzerland,2.521,7019.438077,0.05718797553258903,0.5499999999999998,0.27904616945712823,0.16752969844654275,22.0,32.0,32.0
2006-12-31,france,3.981,5086.604504,0.12949421121339855,0.677,0.20490314769975781,0.12585982524632833,27.0,28.0,26.0
2006-12-31,germany,3.948,4012.61771,0.2408311229329645,0.6389999999999998,0.19310970081595635,0.11903874813710874,23.0,24.0,24.0
2006-12-31,china,3.058,270.873616,0.21594547990233193,-0.25,-0.07557436517533256,-0.07557436517533253,8.0,8.0,8.0
2006-12-31,south korea,5.057,467.064199,0.212511334014706,-0.5749999999999993,-0.1020951704545453,-0.10440308669995448,5.0,5.0,4.0
2006-12-31,spain,4.003,3493.783915,0.09004646613927747,0.6910000000000003,0.2086352657004833,0.13306373964952828,30.0,30.0,30.0
2006-12-31,taiwan,2.025,163.607925,0.10354776518313535,0.25,0.14084507042253525,0.09974067424695791,17.0,21.0,21.0
2006-12-31,hong kong,3.745,28376.695268,0.06336192583452727,-0.44700000000000006,-0.10663167938931295,-0.08307006132689092,7.0,4.0,7.0
2006-12-31,sweden,3.785,15287.5762,0.12632506230778429,0.4900000000000002,0.14871016691957517,0.08757819481680075,20.0,22.0,19.0
2006-12-31,netherlands,3.973,9074.853415,0.165983251311834,0.6799999999999997,0.20649863346492547,0.12748406449193847,28.0,29.0,28.0
2006-12-31,south africa,7.732,346.4869,0.10005394431939574,0.26200000000000045,0.03507362784471235,0.022725301413826043,18.0,15.0,15.0
2006-12-31,italy,4.202,1302.450532,0.05159043537478469,0.6930000000000001,0.19749216300940442,0.1314741035856574,31.0,25.0,29.0
2006-12-31,india,7.611,381.861451,0.16787925524328462,0.4969999999999999,0.06986224346359293,0.06486133768352365,21.0,17.0,18.0
2006-12-31,russia,5.656,892.519984,-0.026939767659028724,0.10400000000000009,0.018731988472622474,0.009581721024507103,12.0,12.0,12.0
2006-12-31,mexico,7.405,426.458083,0.1972363483142141,-0.835,-0.10133495145631066,-0.08512590478132326,3.0,6.0,6.0
2006-12-31,singapore,3.05,7287.094349,0.21928550852635587,-0.16000000000000014,-0.049844236760124616,-0.04324324324324328,9.0,9.0,9.0
2006-12-31,indonesia,10.175,687.048433,0.1329260815008655,-3.449,-0.253156194950088,-0.2836348684210526,2.0,2.0,1.0
2006-12-31,belgium,3.993,10710.672888,0.08612647792031058,0.6659999999999999,0.2001803426510369,0.1269538696149447,26.0,26.0,27.0
2006-12-31,thailand,5.398,388.264027,0.21987980359560844,0.0030000000000001137,0.0005560704355884738,0.0006064281382656385,10.0,10.0,10.0
2006-12-31,chile,5.7799,280.560865,0.2853527415521764,-0.6514000000000006,-0.10128589865190563,-0.09897364602563236,4.0,7.0,5.0
2006-12-31,turkey,6.52,198.900914,0.3220158354827871,0.0389999999999997,0.0060175898781051895,0.005350528193167747,11.0,11.0,11.0
2006-12-31,philippines,6.498,196.228367,0.3125632900976034,-3.5629999999999997,-0.354139747540006,-0.23757292882147024,1.0,1.0,2.0
2006-12-31,austria,3.98,6841.818341,0.11044545723638066,0.6999999999999997,0.21341463414634143,0.13534416086620257,32.0,31.0,31.0
2006-12-31,poland,5.223,274.940642,0.23245826275476578,0.12300000000000022,0.024117647058823577,0.0170148014939826,14.0,13.0,13.0
2006-12-31,ireland,3.953,865.957765,0.02604322856323127,0.6639999999999997,0.20188507145028867,0.12101330417350095,25.0,27.0,25.0
2006-12-31,malaysia,3.7800000000000002,212.476687,0.28726756267618203,-0.4579999999999993,-0.10806984426616317,-0.10776470588235278,6.0,3.0,3.0
2006-12-31,new zealand,5.923,302.074029,0.14155924672359044,0.22299999999999986,0.03912280701754378,0.032086330935251775,16.0,16.0,16.0
2007-06-30,united states,5.0244,,,-0.1120000000000001,-0.021805155361731998,-0.019383869851159585,12.0,13.0,13.0
2007-06-30,japan,1.879,5141.533105,-0.06886040870877563,-0.051000000000000156,-0.02642487046632136,-0.024531024531024608,14.0,11.0,11.0
2007-06-30,united kingdom,5.463,5796.345058,-0.022229018926705812,0.7530000000000001,0.15987261146496823,0.12595132558334032,30.0,30.0,29.0
2007-06-30,canada,4.555,4413.266213,0.09317089410758372,-0.028999999999999915,-0.006326352530541035,-0.004770521467346588,16.0,16.0,16.0
2007-06-30,australia,6.256,2787.085608,0.06518515558995341,0.476,0.08235294117647052,0.0735419080726149,23.0,19.0,19.0
2007-06-30,switzerland,3.226,7420.86553,-0.0040510196389449415,0.3959999999999999,0.1399293286219081,0.12193995381062353,20.0,27.0,28.0
2007-06-30,france,4.62,5745.290342,0.0025498197876803186,0.5410000000000004,0.1326305467026232,0.10097051138484517,26.0,24.0,23.0
2007-06-30,germany,4.574,4978.980939,0.08964253337544248,0.5030000000000001,0.12355686563497925,0.09379078873764687,24.0,22.0,22.0
2007-06-30,china,4.43,329.367549,0.3671289335185841,1.2899999999999996,0.4108280254777068,0.40012406947890805,32.0,32.0,32.0
2007-06-30,brazil,10.68,500.831487,0.36647486183311795,,,,,,
2007-06-30,south korea,5.513,566.320635,0.08745305916673862,0.3129999999999997,0.060192307692307656,0.05779172821270305,18.0,18.0,18.0
2007-06-30,spain,4.64,3808.38681,0.1371520026874582,0.5749999999999993,0.141451414514145,0.11088612477099592,29.0,28.0,27.0
2007-06-30,taiwan,2.4985,180.54916,-0.017922392992578806,0.34750000000000014,0.1615527661552767,0.14509394572025058,19.0,31.0,31.0
2007-06-30,hong kong,4.786,30174.697329,0.32789624860598043,-0.07000000000000028,-0.01441515650741354,-0.013675881605939296,13.0,14.0,14.0
2007-06-30,sweden,4.481,17218.780216,-0.1066665181830555,0.4509999999999996,0.11191066997518595,0.0824497257769652,22.0,21.0,21.0
2007-06-30,netherlands,4.607,10581.12709,0.03423878958437121,0.5590000000000002,0.13809288537549413,0.10531273549359461,27.0,26.0,25.0
2007-06-30,south africa,8.399000000000001,381.154281,0.07396519311296923,-0.2519999999999989,-0.029129580395329868,-0.022488956316094676,9.0,10.0,12.0
2007-06-30,italy,4.803,1369.644522,0.00854072265621042,0.42600000000000016,0.09732693625771072,0.08088095690146196,21.0,20.0,20.0
2007-06-30,india,8.153,445.968067,0.4822668368316154,0.04600000000000115,0.0056741087948688484,0.006043883852319163,17.0,17.0,17.0
2007-06-30,russia,6.066,868.475703,0.27950790581875395,-0.3250000000000002,-0.050852761696135174,-0.02994287820158469,8.0,8.0,8.0
2007-06-30,mexico,7.699,510.571118,-0.06322556811762314,-1.3919999999999995,-0.15311846881531177,-0.14608038618952665,5.0,7.0,7.0
2007-06-30,singapore,2.86,8885.048539,0.05268999847835287,-0.71,-0.19887955182072825,-0.19241192411924116,7.0,6.0,6.0
2007-06-30,indonesia,8.961,778.375089,0.36084867176421165,-3.6880000000000006,-0.2915645505573563,-0.30939597315436246,1.0,3.0,2.0
2007-06-30,belgium,4.64,11633.14542,-0.10440450275055546,0.5599999999999996,0.13725490196078427,0.10678871090770398,28.0,25.0,26.0
2007-06-30,thailand,4.4719999999999995,473.635445,0.19723742803919575,-1.213000000000001,-0.21336851363236597,-0.2364522417153998,6.0,4.0,5.0
2007-06-30,chile,6.5556,360.619677,-0.04267794571841965,-0.1761999999999997,-0.026174277310674676,-0.027397260273972553,10.0,12.0,10.0
2007-06-30,turkey,6.52,262.950158,0.31686927527915776,-1.748000000000001,-0.21141751330430592,-0.24840130737530214,3.0,5.0,3.0
2007-06-30,philippines,7.195,257.562151,0.06965492379351979,-3.497,-0.3270669659558548,-0.23722949596363882,2.0,1.0,4.0
2007-06-30,austria,4.622,7597.466096,-0.07989901163489177,0.524,0.12786725231820406,0.10136376825611763,25.0,23.0,24.0
2007-06-30,poland,5.641,338.852866,0.026319945601404493,-0.04400000000000048,-0.007739665787159233,-0.00638884855524909,15.0,15.0,15.0
2007-06-30,ireland,3.908,888.510101,-0.22117106803718822,-0.1499999999999999,-0.036964021685559345,-0.027837060406421064,11.0,9.0,9.0
2007-06-30,malaysia,3.54,273.514347,0.13476598359207825,-1.5099999999999998,-0.29900990099009894,-0.35579641847313853,4.0,2.0,1.0
2007-06-30,new zealand,6.71,344.835401,-0.04603437742750782,0.8799999999999999,0.15094339622641506,0.1278605158009444,31.0,29.0,30.0
2007-12-31,united states,4.0232,,,-0.6790000000000003,-0.14440049338607464,-0.11755540166204992,1.0,1.0,1.0
2007-12-31,japan,1.51,4787.485034,-0.055341695716724426,-0.17500000000000004,-0.10385756676557867,-0.09020618556701034,7.0,3.0,3.0
2007-12-31,united kingdom,4.508,5667.497994,-0.1123656110111011,-0.23299999999999965,-0.04914574984180542,-0.039774667121884544,6.0,6.0,6.0
2007-12-31,canada,3.99,4824.454172,0.04198471200650489,-0.09600000000000009,-0.023494860499265857,-0.016262917160765725,10.0,8.0,8.0
2007-12-31,australia,6.326,2968.762217,-0.08187871282114212,0.44399999999999995,0.0754845290717443,0.0708133971291866,18.0,14.0,17.0
2007-12-31,switzerland,3.048,7390.803458,-0.07575535098203123,0.5270000000000001,0.2090440301467673,0.16336019838809676,24.0,30.0,30.0
2007-12-31,france,4.422,5759.939797,-0.11958152936923827,0.44099999999999984,0.11077618688771662,0.08263069139966271,17.0,22.0,20.0
2007-12-31,germany,4.307,5425.309404,-0.13874493617728412,0.35900000000000043,0.09093211752786234,0.06700261291526698,13.0,17.0,15.0
2007-12-31,china,4.46,450.287906,-0.2632652341322266,1.4020000000000001,0.458469587965991,0.42382103990326486,32.0,32.0,32.0
2007-12-31,brazil,12.45,684.373637,0.12403916137406679,,,,,,
2007-12-31,south korea,5.7,615.847107,-0.1973139804000087,0.6429999999999998,0.12715048447696264,0.1176685881599414,28.0,26.0,29.0
2007-12-31,spain,4.43,4330.714688,-0.13668050417640443,0.4269999999999996,0.10666999750187345,0.08246427191966002,15.0,19.0,19.0
2007-12-31,taiwan,2.5824,177.313287,-0.05856089622883143,0.5573999999999999,0.2752592592592593,0.22781240420966586,26.0,31.0,31.0
2007-12-31,hong kong,3.4699999999999998,40068.867386,-0.2207589546214781,-0.27500000000000036,-0.07343124165554082,-0.05663097199341029,4.0,5.0,5.0
2007-12-31,sweden,4.345,15382.112883,-0.13326010058510374,0.5599999999999996,0.14795244385733142,0.10255471110704141,27.0,29.0,26.0
2007-12-31,netherlands,4.407,10943.412074,-0.1481317727083883,0.43400000000000016,0.10923735212685637,0.08214251916343336,16.0,21.0,18.0
2007-12-31,south africa,8.401,409.346431,-0.1111193076458018,0.6689999999999996,0.08652353854112782,0.061477669546039296,29.0,16.0,14.0
2007-12-31,italy,4.652,1381.342276,-0.16438727818969623,0.4500000000000002,0.10709186101856272,0.08550256507695235,19.0,20.0,22.0
2007-12-31,india,7.793,661.043676,-0.4137536609608229,0.18200000000000038,0.023912757850479638,0.023406854864638983,11.0,11.0,12.0
2007-12-31,russia,5.533,1111.221528,-0.01976493295583448,-0.12299999999999933,-0.021746817538896623,-0.011332227750138138,9.0,9.0,10.0
2007-12-31,mexico,7.898,478.289969,0.0031950596898260297,0.49299999999999944,0.06657663740715725,0.05295381310418899,23.0,13.0,13.0
2007-12-31,singapore,2.68,9353.201733,-0.08236619074320994,-0.36999999999999966,-0.121311475409836,-0.10054347826086947,3.0,2.0,2.0
2007-12-31,indonesia,10.018,1059.250706,-0.10908645077646051,-0.15700000000000003,-0.015429975429975484,-0.013589543841426471,8.0,10.0,9.0
2007-12-31,belgium,4.468,10418.592657,-0.21940525752911189,0.4750000000000001,0.11895817680941656,0.09061426936283863,22.0,24.0,24.0
2007-12-31,thailand,4.955,567.054082,-0.09035297095348294,-0.4429999999999996,-0.0820674323823638,-0.08954922175055581,2.0,4.0,4.0
2007-12-31,chile,6.4852,345.22917,-0.03390037695829695,0.7053000000000003,0.12202633263551288,0.10861714496916126,31.0,25.0,28.0
2007-12-31,turkey,6.272,346.270984,-0.3933550262473047,-0.24799999999999933,-0.03803680981595081,-0.036551215917464894,5.0,7.0,7.0
2007-12-31,philippines,6.723,275.502623,-0.3804170314559946,0.22499999999999964,0.03462603878116344,0.015372002459520369,12.0,12.0,11.0
2007-12-31,austria,4.432,6990.436064,-0.05334435800370119,0.4520000000000004,0.11356783919598001,0.08747822721114774,20.0,23.0,23.0
2007-12-31,peru,6.34,1200.011433,0.0776229412807603,,,,,,
2007-12-31,poland,5.916,347.771455,-0.119678068460219,0.6930000000000005,0.1326823664560599,0.10588235294117655,30.0,27.0,27.0
2007-12-31,ireland,4.491,691.997373,-0.18707264225409137,0.5379999999999998,0.1360991651909942,0.10170132325141773,25.0,28.0,25.0
2007-12-31,malaysia,4.142,310.374777,-0.17579326363881687,0.3620000000000001,0.09576719576719572,0.08541764983482779,14.0,18.0,21.0
2007-12-31,new zealand,6.381,328.961118,-0.26940631020107364,0.4580000000000002,0.07732567955428005,0.06720469552457817,21.0,15.0,16.0
