Year,Code,Country,Date,Development,BondYield,CBPR,TotalPrices,Prices,TotalPrices__pctChange,Prices__pctChange,pctchg.TotalPrices_subtract_pctchg.Prices,Earnings,PE,ForwardEarnings,ForwardPE,BondYield_T_Difference,BondYield_T_PercentChange,BondYield_T_PercentChangeMedian,BondYield_T_PercentChangeStd,CBPR_T_Difference,CBPR_T_PercentChange,CBPR_T_PercentChangeMedian,CBPR_T_PercentChangeStd,Returns6M_Concurrent,Returns6M_Subsequent,GDP.Growth,CPI.Change,X,EP,EP.minus.Bond.Yield,Bond.Yield.minus.CPI.Change,EP.over.Bond.Yield,Unemployment,BondYield__.Change,CBPR__.Change,TotalPrices__.Change,Prices__.Change,Earnings__.Change,EP__.Change,BondYield_z.score.cross_sectional,CBPR_z.score.cross_sectional,PE_z.score.cross_sectional,EP_z.score.cross_sectional,EP.minus.Bond.Yield_z.score.cross_sectional,Bond.Yield.minus.CPI.Change_z.score.cross_sectional,EP.over.Bond.Yield_z.score.cross_sectional,BondYield_z.score.longitudinal,CBPR_z.score.longitudinal,PE_z.score.longitudinal,EP_z.score.longitudinal,EP.minus.Bond.Yield_z.score.longitudinal,BondYield_.percentchangefromedian_z.score.longitudinal,Prices__.Change_6.month.offset,BondYield_T_Difference_6.month.offset,CBPR_T_Difference_6.month.offset,BondYield_T_Difference__6month,BondYield__subtract_historical_median,CBPR__subtract_historical_median,PE__subtract_historical_median,EP__subtract_historical_median,EP.minus.Bond.Yield__subtract_historical_median,Bond.Yield.minus.CPI.Change__subtract_historical_median,BondYield_z.score.cross_sectional__subtract_historical_median,Bond.Yield.minus.CPI.Change_z.score.cross_sectional__subtract_historical_median,Bond.Yield.minus.CPI.Change_z.score.cross_sectional__subtract_historical_median__rollingsum_3year,BondYield_z.score.cross_sectional__subtract_historical_median__rollingsum_3year,Bond.Yield.minus.CPI.Change__subtract_historical_median__rollingsum_3year,EP.minus.Bond.Yield__subtract_historical_median__rollingsum_3year,EP__subtract_historical_median__rollingsum_3year,PE__subtract_historical_median__rollingsum_3year,CBPR__subtract_historical_median__rollingsum_3year,BondYield__subtract_historical_median__rollingsum_3year,CPI.Change__subtract_historical_median,GDP.Growth__subtract_historical_median,Unemployment__.Change,Unemployment__.Change__subtract_historical_median,ForwardEarnings_.Change,ForwardPE_.Change,ForwardEarnings__zscore_crosssectional,ForwardPE__zscore_crosssectional,ForwardPE__.changefromedian,ForwardPE__.changefromedian__z_score_longitudinal,ForwardEarnings__last_period_earnings_forecast_for_this_period,PE__difference,pctchg.TotalPrices_subtract_pctchg.Pricespctchg.TotalPrices_subtract_pctchg.Prices_.6month.offset,PE__differencePE__difference_.6.month.offset,Prices__.Change_.6.month.offset,EarningsEarnings_.6.month.offset,Earnings__.Change_,Earnings_.pctchange,CPI.Change_.ZXsect,CPI.Change_.zX,ForwardPE_.Change_.6monthforwardoffset,BondYield__pctchg-1year,BondYield__difference-1year
,CA,canada,12/31/2002,1,4.796,2.75,1303.956,818.47,-0.106934504,-0.079087718,-0.027846786,43.6,18.77,,,-0.637,-0.117246457,-0.09294521,-0.246631692,0.25,0.1,0.06,0.123273483,-0.106934504,0.243253306,3.010016308,2.258394409,,0.053276505,-4.742723495,2.537605591,0.011108529,7.699999809,-0.117246457,0.1,-0.106934504,-0.079087718,0.489579775,0.617474712,-0.116451947,-0.017211769,-0.202391123,0.000793321,-0.395274803,-0.215185005,-0.547528484,-1.353556121,-0.646359609,-0.859633185,0.82263229,1.309689372,-0.741371897,-0.079901443,0.076,0.25,0.076,-2.0575,-1.75,-2.89,0.007099595,0.956690836,-2.006966604,-0.796616495,-0.890467334,-4.689060212,-4.842615214,-10.56836886,2.997174214,-0.036410762,28.065,-4.25,-12.5075,0.253595381,0.343544149,0,0,,,,,,,,7.11,0.049900897,28.48,-0.079901443,4.74,-0.146895949,0.489579775,0.10079169,0.10079169,,-0.104722793,-0.561
,CA,canada,06/30/2003,1,4.453,3.25,1621.147608,868.15,0.243253306,0.060698621,0.182554685,47.41,18.31,,,-0.343,-0.071517932,-0.05175796,-0.132801681,0.5,0.18,0.11,0.246546965,0.243253306,0.243478105,1.802273312,2.758563214,,0.054614965,-4.398385035,1.694436786,0.012264757,7.599999905,-0.071517932,0.181818182,0.243253306,0.060698621,0.087385321,0.025122894,-0.249253627,0.229335196,-0.301503879,0.115155038,-0.202532818,-0.589289027,-0.443713403,-1.457907633,-0.388004346,-0.893451991,0.901599704,1.50922832,-0.316390346,-0.079087718,-0.637,0.25,-0.637,-2.174,-1.25,-3.05,0.007798486,1.178950182,-2.825720263,-0.841722605,-1.253738645,-5.81306759,-5.091957146,-13.10169623,4.141784084,-0.010911848,12.99,-5.625,-13.1515,0.590334147,-0.852962571,-0.012987001,-0.012987001,,,,,,,,-1.72,0.125557625,4.56,-0.079087718,2.61,0.489579775,0.087385321,0.505161756,0.505161756,,-0.180379164,-0.98
,CA,canada,12/31/2003,1,4.658,2.75,2015.861556,1019.89,0.243478105,0.174785463,0.068692642,54.33,18.77,,,0.205,0.04603638,0.031448953,0.079371267,-0.5,-0.15,-0.11,-0.246546965,0.243478105,0.007510388,1.802273312,2.758563214,,0.053276505,-4.604723495,1.899436786,0.011437635,7.599999905,0.04603638,-0.153846154,0.243478105,0.174785463,0.145960768,-0.024507202,-0.16988236,-0.017211769,-0.202391123,0.000793321,-0.318029891,-0.498332952,-0.517978805,-1.284794602,-0.624835379,-0.771986886,0.736831734,1.202629732,0.532151484,0.060698621,-0.343,0.5,-0.343,-1.8605,-1.625,-1.995,0.005078975,0.902949362,-2.595524551,-0.720342643,-1.151603531,-6.232997845,-5.098345565,-14.04814982,4.641723993,0.006477049,3.375,-8.25,-13.168,0.590334147,-0.852962571,0,0,,,,,,,,5.29,0.113630008,-2.17,0.060698621,4.46,0.087385321,0.145960768,0.505161756,0.505161756,,-0.028773978,-0.138
,CA,canada,06/30/2004,1,4.84,2,2031.001458,1058.88,0.007510388,0.038229613,-0.030719225,62.12,17.05,,,0.182,0.039072563,0.028393136,0.070466198,-0.75,-0.27,-0.18,-0.369820448,0.007510388,0.212936062,3.085961209,1.857258719,,0.058651026,-4.781348974,2.982741281,0.012117981,7.199999809,0.039072563,-0.272727273,0.007510388,0.038229613,0.14338303,0.100879759,-0.099416163,-0.387032217,-0.572986649,0.460007232,-0.41689525,-0.017683566,-0.456892086,-1.141717687,-0.973307346,-1.03317684,1.187766894,0.968825974,0.489914742,0.174785463,0.205,-0.5,0.205,-1.57,-2.25,-3.12,0.009072444,0.656661523,-1.487024344,-0.607867751,-0.659775105,-5.973163881,-4.883268792,-13.46252689,4.628850005,0.016189063,-0.045,-11.5,-12.6125,-0.310970348,0.430725326,-0.052631592,-0.052631592,,,,,,,,6.61,-0.009955473,-5.41,0.174785463,6.35,0.145960768,0.14338303,-0.223513353,-0.223513353,,0.086907703,0.387
,CA,canada,12/31/2004,1,4.306,2.5,2463.474911,1139.49,0.212936062,0.076127607,0.136808455,64.73,17.6,,,-0.534,-0.110330579,-0.083764706,-0.206752471,0.5,0.25,0.12,0.246546965,0.212936062,0.061584363,3.085961209,1.857258719,,0.056818182,-4.249181818,2.448741281,0.013195119,7.199999809,-0.110330579,0.25,0.212936062,0.076127607,0.042015454,-0.03124999,-0.306168633,-0.140485252,-0.454482265,0.303403981,-0.119016954,-0.254613048,-0.360178316,-1.361424466,-0.697149648,-0.888023276,0.958334129,1.394122767,-0.684106056,0.038229613,0.182,-0.75,0.182,-2.069,-1.75,-2.38,0.006763606,1.169854393,-1.965670303,-0.801069029,-0.872144654,-6.250365403,-5.124480008,-14.08729343,5.798704397,0.012560909,1.455,-13,-13.2355,-0.155485174,0.41948905,0,0,,,,,,,,5.51,0.138688167,-6.94,0.038229613,6.44,0.14338303,0.042015454,-0.223513353,-0.223513353,,-0.075568914,-0.352
,CA,canada,06/30/2005,1,3.751,2.5,2615.186445,1228.24,0.061584363,0.077885721,-0.016301358,69.3,17.72,,,-0.555,-0.128889921,-0.087539432,-0.214883186,0,0,0,0,0.061584363,0.208623605,3.201382137,2.213552034,,0.056433409,-3.694566591,1.537447966,0.015044897,6.800000191,-0.128889921,0,0.061584363,0.077885721,0.070600958,-0.006772005,-0.521051819,-0.140485252,-0.428626763,0.270527913,0.191426555,-0.658943108,-0.194090959,-1.563662719,-0.679581573,-0.830245739,0.880953082,1.741409505,-0.70752103,0.076127607,-0.534,0.5,-0.534,-2.589,-1.75,-2.07,0.005902838,1.705495333,-2.821609577,-1.002401023,-1.251914781,-6.698314732,-5.407699918,-15.09689739,6.992033148,0.029116678,-7.105,-12.375,-13.967,0.045322967,0.523673701,-0.055555504,-0.055555504,,,,,,,,6.79,-0.090674216,-1.96,0.076127607,7.61,0.042015454,0.070600958,0.064538101,0.064538101,,-0.225,-1.089
,CA,canada,12/31/2005,1,3.979,3.25,3160.77607,1407.06,0.208623605,0.145590438,0.063033167,70.56,19.94,,,0.228,0.060783791,0.036204843,0.088276336,0.75,0.3,0.18,0.369820448,0.208623605,0.088474993,3.201382137,2.213552034,,0.050150451,-3.928849549,1.765447966,0.012603783,6.800000191,0.060783791,0.3,0.208623605,0.145590438,0.018181818,-0.111334015,-0.432775483,0.229335196,0.04970002,-0.266305363,0.060287668,-0.557782206,-0.41327303,-1.38262747,-0.281426753,-0.399766846,0.254489625,1.413524219,0.615284179,0.077885721,-0.555,0,-0.555,-2.3185,-0.875,0.075,-0.00019006,1.447912743,-2.566074476,-0.897669669,-1.138536881,-7.21818093,-5.667689215,-16.26859012,8.018514371,0.041525883,-15.43,-11.25,-14.6385,0.045322967,0.523673701,0,0,,,,,,,107.66,8.45,-0.023998306,-1.51,0.077885721,8.25,0.070600958,0.018181818,0.064538101,0.064538101,,-0.075940548,-0.327
,CA,canada,06/30/2006,1,4.584,4.25,3440.425711,1449.08,0.088474993,0.029863687,0.058611306,84.48,17.15,107.66,13.45978079,0.605,0.152048253,0.096722622,0.234242031,1,0.31,0.24,0.49309393,0.088474993,0.082292928,2.623412623,2.002025395,,0.058309038,-4.525690962,2.581974605,0.012720122,6.300000191,0.152048253,0.307692308,0.088474993,0.029863687,0.197278912,0.162682226,-0.198533452,0.722429126,-0.551440397,0.430786833,-0.273791768,-0.195498998,-0.402827216,-1.044065773,0.24703405,-0.900784939,1.029058116,0.839910108,1.226804254,0.145590438,0.228,0.75,0.228,-1.671,0,-2.64,0.007778467,0.827771697,-1.722012735,-0.646972619,-0.764036674,-7.09175027,-5.518045339,-15.98363625,7.889595232,0.042204755,-15.18,-9.5,-14.252,-0.166203672,-0.054295813,-0.07352941,-0.07352941,,,-1.397304759,-0.048347888,,,110.85,7.5,0.106466382,-3.62,0.145590438,9.9,0.018181818,0.197278912,-0.106474246,-0.106474246,,0.222074114,0.833
,CA,canada,12/31/2006,1,4.086,4.25,3723.548418,1628.54,0.082292928,0.123844094,-0.041551166,92.67,17.57,110.85,14.69138475,-0.498,-0.108638743,-0.081921369,-0.192814102,0,0,0,0,0.082292928,0.185231322,2.623412623,2.002025395,,0.056915196,-4.029084804,2.083974605,0.013929319,6.300000191,-0.108638743,0,0.082292928,0.123844094,0.096946023,-0.02390439,-0.391347554,0.722429126,-0.460946141,0.311693125,0.004181412,-0.416455706,-0.294256169,-1.248174892,0.243030768,-0.791431914,0.856139,1.222996024,-0.688961585,0.029863687,0.605,1,0.605,-1.993,0,-1.765,0.00516686,1.308384536,-2.064910875,-0.771643585,-0.916176522,-6.754188147,-5.447966318,-15.22282686,8.019029586,0.039573129,-13.895,-8.25,-14.071,-0.083101836,-0.043059536,0,0,0.029630318,0.091502527,-1.102790969,0.770831562,0.087499323,,117.6,6.51,0.043623799,-4.53,0.029863687,10.21,0.197278912,0.096946023,-0.106474246,-0.106474246,,0.026891179,0.107
,CA,canada,06/30/2007,1,4.555,4.25,4413.266213,1750.97,0.185231322,0.075177767,0.110053555,96.8,18.09,117.6,14.88920068,0.469,0.114782183,0.079451127,0.181585971,0,0,0,0,0.185231322,0.093170894,2.06274769,2.138383993,,0.05527916,-4.49972084,2.416616007,0.01213593,6,0.114782183,0,0.185231322,0.075177767,0.044566742,-0.028745153,-0.209761582,0.722429126,-0.348905633,0.171905693,-0.259255103,-0.268866652,-0.455280486,-0.986225706,0.239216217,-0.669926539,0.670428331,0.77362361,1.037138289,0.123844094,-0.498,0,-0.498,-1.348,0,-0.79,0.002313058,0.821755181,-1.577167612,-0.521914476,-0.699770607,-6.302355223,-5.249538151,-14.20446992,7.937835405,0.036807212,-12.69,-6.625,-13.5585,0,-0.592488193,-0.047619076,-0.047619076,0.060893099,0.013464757,-0.479603484,0.902405307,0.013464757,-0.707106781,119.61,4.06,0,3.35,0.123844094,203.7,0.096946023,0.044566742,0.003767206,0.003767206,0.091502527,-0.006326353,-0.029
,CA,canada,12/31/2007,1,3.99,4.25,4824.454172,1761.97,0.093170894,0.006282232,0.086888662,99.22,17.76,119.61,14.73095895,-0.565,-0.124039517,-0.096096607,-0.218754955,0,0,0,0,0.093170894,0.041984712,2.06274769,2.138383993,,0.056306306,-3.933693694,1.851616007,0.014111856,6,-0.124039517,0,0.093170894,0.006282232,0.025,0.018581071,-0.428516537,0.722429126,-0.420008263,0.259667882,0.057576179,-0.519550466,-0.277866587,-1.226042314,0.235576006,-0.71371982,0.752197421,1.223356243,-0.85117747,0.075177767,0.469,0,0.469,-1.8895,0,-1.065,0.003185003,1.386408662,-2.101804574,-0.731570774,-0.932545819,-6.575125937,-5.373241174,-14.81925015,8.667582544,0.030919771,-10.635,-4.375,-13.878,0,-0.592488193,0,0,0.017091837,-0.010627953,-0.294032099,0.797153637,-0.010756569,-0.797545835,154.87,2.66,0.013057511,7.94,0.075177767,256.07,0.044566742,0.025,0.003767206,0.003767206,0.013464757,-0.02349486,-0.096
,CA,canada,06/30/2008,1,3.734,3,5027.007491,1870.85,0.041984712,0.061794469,-0.019809757,104.2,17.95,154.87,12.08013172,-0.256,-0.064160401,-0.043715847,-0.099117289,-1.25,-0.29,-0.29,-0.616367413,0.041984712,-0.4770991,1.000360973,2.370270674,,0.055710306,-3.678289694,1.363729326,0.014919739,6.099999905,-0.064160401,-0.294117647,0.041984712,0.061794469,0.050191494,-0.01058496,-0.527633826,0.106061713,-0.379070385,0.208743997,0.200537479,-0.736020013,-0.205328611,-1.305016819,-0.463875781,-0.657924039,0.672060706,1.371698901,-0.275657835,0.006282232,-0.565,0,-0.565,-2.122,-1.25,-0.82,0.002433801,1.640438997,-2.549328217,-0.821589405,-1.131106764,-6.834088047,-5.39376155,-15.40290807,9.138167149,0.026589966,-9.075,-3.875,-13.931,0.231886681,-1.65487491,0.016666651,0.016666651,0.294791405,-0.1799494,2.96131468,-0.965996908,-0.18043413,-1.394103043,112.73,2.69,0.01405147,9.17,0.006282232,281.37,0.025,0.050191494,0.191239979,0.191239979,-0.010627953,-0.180241493,-0.821
,CA,canada,12/31/2008,1,2.684,1.5,2628.626742,1177.15,-0.4770991,-0.370794024,-0.106305076,111.19,10.59,112.73,10.44220704,-1.05,-0.281199786,-0.183070351,-0.406535757,-1.5,-0.5,-0.35,-0.739640895,-0.4770991,0.25754846,1.000360973,2.370270674,,0.094428706,-2.589571294,0.313729326,0.035182081,6.099999905,-0.281199786,-0.5,-0.4770991,-0.370794024,0.067082534,0.694995285,-0.934169583,-0.633579182,-1.964874496,3.516950978,0.809942961,-1.201892589,1.613980965,-1.72661862,-1.273459713,-1.945623863,3.430128801,2.088472243,-1.719853334,0.061794469,-0.256,-1.25,-0.256,-3.0515,-2.75,-8.18,0.041152201,2.499027766,-3.51187797,-1.181470344,-1.5581787,-7.140351966,-5.572830871,-16.09317646,9.931699582,0.061839329,-15.185,-4.875,-14.3935,0.216964144,-1.63896328,0,0,-0.27209918,-0.135588313,-0.929221714,-2.055433353,-0.116366385,-0.703545916,107.35,2.68,0.007918888,-1.8,0.061794469,207.17,0.050191494,0.067082534,0.191239979,0.191239979,-0.1799494,-0.327318296,-1.306
,CA,canada,06/30/2009,1,3.364,0.25,3305.625511,1375.23,0.25754846,0.168270824,0.089277636,88.13,15.6,107.35,12.81071262,0.68,0.253353204,0.121104185,0.2632803,-1.25,-0.83,-0.29,-0.616367413,0.25754846,0.241978183,-2.949587643,0.299466803,,0.064102564,-3.299897436,3.064533197,0.019055459,8.300000191,0.253353204,-0.833333333,0.25754846,0.168270824,-0.207392751,-0.321153845,-0.670889283,-1.249946595,-0.885407295,0.925801688,0.412340932,0.018606539,0.166008276,-1.352112661,-1.857228043,-0.960586141,1.004371931,1.425444138,1.484109106,-0.370794024,-1.05,-1.5,-1.05,-2.251,-4,-3.17,0.010826059,1.558571993,-0.673623852,-0.871535226,-0.298878932,-6.300694018,-5.546696428,-14.20072583,10.04235883,0.072855448,-18.43,-8,-14.326,-1.83891719,-5.573000266,0.36065579,0.36065579,-0.047724652,0.2268204,-1.425925221,-0.480064028,0.175969105,1.389915835,109.51,2.55,0.026773748,14.75,-0.370794024,195.56,0.067082534,-0.207392751,-1.482937002,-1.482937002,-0.135588313,-0.099089448,-0.37
,CA,canada,12/31/2009,1,3.613,0.25,4105.514767,1526.51,0.241978183,0.110003418,0.131974765,75.66,20.18,109.51,13.93945758,0.249,0.074019025,0.04491342,0.096407051,0,0,0,0,0.241978183,-0.05120355,-2.949587643,0.299466803,,0.049554014,-3.563445986,3.313533197,0.013715476,8.300000191,0.074019025,0,0.241978183,0.110003418,-0.141495518,-0.22695738,-0.574482233,-1.249946595,0.101411024,-0.317266586,0.264820754,0.129084893,-0.313456645,-1.197983323,-1.753334646,-0.088523189,-0.138446613,1.165350653,0.667269485,0.168270824,0.68,-1.25,0.68,-1.931,-3.875,1.41,-0.003722491,1.256463216,-0.244485258,-0.747638616,-0.108475215,-5.645132559,-5.647362425,-12.72319836,10.47105035,0.06135449,-14.38,-11.875,-14.586,-1.83891719,-5.573000266,0,0,0.020121099,0.088109459,-1.226505226,0.27070059,0.082392433,0.607567953,122.65,3.64,0.01897354,18.8,0.168270824,219.18,-0.207392751,-0.141495518,-1.482937002,-1.482937002,0.2268204,0.346125186,0.929
,CA,canada,06/30/2010,1,3.081,0.5,3895.297838,1454.66,-0.05120355,-0.047068149,-0.004135401,85.79,16.96,122.65,11.86025275,-0.532,-0.147246056,-0.097204458,-0.205978117,0.25,1,0.06,0.123273483,-0.05120355,0.269527121,3.08351422,1.776871541,,0.058962264,-3.022037736,1.304128459,0.019137379,8.100000381,-0.147246056,1,-0.05120355,-0.047068149,0.133888448,0.189858485,-0.780460349,-1.126673112,-0.592378275,0.486600266,0.567871714,-0.762464213,0.173363686,-1.396849816,-1.547959153,-0.694328873,0.601501752,1.508010046,-0.827448714,0.110003418,0.249,0,0.249,-2.392,-3.5,-1.81,0.005685759,1.759311238,-2.073751401,-0.926127171,-0.920098958,-5.649054995,-5.801846011,-12.73203888,10.92197705,0.06187339,-14.425,-15.375,-14.985,-0.361512452,0.460101597,-0.024096362,-0.024096362,0.119989042,-0.149159666,-0.01336692,-1.112245491,-0.154475386,-1.108181008,119.09,4.97,0.010830372,1.88,0.110003418,252.53,-0.141495518,0.133888448,-0.288503749,-0.288503749,0.088109459,-0.08412604,-0.283
,CA,canada,12/31/2010,1,3.122,1,4945.186248,1710.18,0.269527121,0.175656167,0.093870954,88.37,19.35,119.09,14.3603997,0.041,0.013307368,0.007518797,0.015874253,0.5,1,0.14,0.246546965,0.269527121,0.025664714,3.08351422,1.776871541,,0.051679587,-3.070320413,1.345128459,0.016553359,8.100000381,0.013307368,1,0.269527121,0.175656167,0.030073435,-0.123514202,-0.764586096,-0.880126147,-0.077422864,-0.135651761,0.540845691,-0.744272998,-0.058649589,-1.333321378,-1.246462043,-0.224402305,0.011872642,1.400058474,0.287069526,-0.047068149,-0.532,0.25,-0.532,-2.331,-2.625,0.58,-0.001596918,1.691715822,-2.00057807,-0.90250938,-0.887632817,-5.836917205,-6.182440915,-13.15544934,11.79193769,0.057963414,-13.055,-18,-15.968,-0.293333153,0.444189967,0,0,-0.029025683,0.210800478,-0.342040616,0.550682748,0.182497551,1.275425947,135.68,8.11,0.016815175,-1.89,-0.047068149,334.64,0.133888448,0.030073435,-0.288503749,-0.288503749,-0.149159666,-0.135898146,-0.491
,CA,canada,06/30/2011,1,3.11,1,5072.10304,1688.63,0.025664714,-0.012601013,0.038265727,99.5,16.97,135.68,12.44568101,-0.012,-0.00384369,-0.002208724,-0.004646123,0,0,0,0,0.025664714,-0.148984081,3.141219001,2.912135089,,0.058927519,-3.051072481,0.197864911,0.018947755,7.5,-0.00384369,0,0.025664714,-0.012601013,0.12594772,0.140247483,-0.769232219,-0.880126147,-0.59022365,0.483631557,0.551619639,-1.253300259,0.156337779,-1.298027026,-1.2082954,-0.680565556,0.59577119,1.352141509,0.17995451,0.175656167,0.041,0.5,0.041,-2.323,-2.25,-1.8,0.005651014,1.691651014,-3.115668286,-0.899411965,-1.382385152,-6.286756538,-6.350282107,-14.16931305,12.09718005,0.060429425,-13.79,-20.25,-16.4015,0.773751096,0.485983118,-0.074074118,-0.074074118,0.139306407,-0.133333245,1.189615738,-0.722858305,-0.14225482,-0.993063018,132.62,7.56,0.017833697,-5.4,0.175656167,385.81,0.030073435,0.12594772,0.629319578,0.629319578,0.210800478,0.009412528,0.029
,CA,canada,12/31/2011,1,1.941,1,4316.440431,1500.81,-0.148984081,-0.11122626,-0.037757821,107.09,14.01,132.62,11.31661891,-1.169,-0.375884244,-0.21584195,-0.452609809,0,0,0,0,-0.148984081,-0.018655607,3.141219001,2.912135089,,0.071377587,-1.869622413,-0.971135089,0.036773615,7.5,-0.375884244,0,-0.148984081,-0.11122626,0.076281407,0.211277655,-1.221842028,-0.880126147,-1.227992695,1.547399736,1.212931277,-1.771971726,1.756881181,-1.74700545,-1.173457119,-1.224058188,1.545986642,2.057425754,-2.025185616,-0.012601013,-0.012,0,-0.012,-3.475,-2.25,-4.53,0.017431852,2.804101082,-4.215204483,-1.345439767,-1.870236352,-7.025886126,-6.874132468,-15.83518932,13.26084213,0.075427476,-17.5,-21.25,-17.7545,0.773751096,0.485983118,0,0,-0.022553066,-0.09071919,0.907104078,-1.473833863,-0.085956673,-0.548410732,131.44,4.82,0.016407272,-7,-0.012601013,307.73,0.12594772,0.076281407,0.629319578,0.629319578,-0.133333245,-0.378283152,-1.181
,CA,canada,06/30/2012,1,1.739,1,4235.914614,1458.3,-0.018655607,-0.028324705,0.009669098,111.64,13.06,131.44,11.0947961,-0.202,-0.104070067,-0.037414336,-0.078209736,0,0,0,0,-0.018655607,0.111625699,1.745472283,1.515678231,,0.076569678,-1.662430322,0.223321769,0.044030867,7.300000191,-0.104070067,0,-0.018655607,-0.028324705,0.042487627,0.072741195,-1.300051764,-0.880126147,-1.432682084,1.991026324,1.328906167,-1.242005352,2.408493323,-1.754326653,-1.141489042,-1.353376483,1.838156153,2.033426609,-0.149041893,-0.11122626,-1.169,0,-1.169,-3.66,-2.25,-5.25,0.021954713,2.942293173,-2.951283822,-1.417067495,-1.30944971,-6.777157136,-7.109729619,-15.27459517,13.70410754,0.056229988,-14.57,-20.75,-18.363,-0.622705762,-0.9097636,-0.026666641,-0.026666641,-0.008897602,-0.019601509,0.798161673,-1.621375356,-0.017315415,-0.027812255,124.84,2.54,0.018300565,-13.09,-0.11122626,243.07,0.076281407,0.042487627,-0.49966997,-0.49966997,-0.09071919,-0.440836013,-1.371
,CA,canada,12/31/2012,1,1.798,1,4708.751543,1565.87,0.111625699,0.073763972,0.037861727,105.03,14.91,124.84,12.54301506,0.059,0.033927545,0.010970621,0.022843438,0,0,0,0,0.111625699,-0.066647494,1.745472283,1.515678231,,0.067069081,-1.730930919,0.282321769,0.037302047,7.300000191,0.033927545,0,0.111625699,0.073763972,-0.059208169,-0.124077797,-1.277208326,-0.880126147,-1.034076431,1.17926909,1.29056325,-1.21582775,1.804327888,-1.659069438,-1.112016742,-0.96488231,1.06330898,1.858065046,0.360548133,-0.028324705,-0.202,0,-0.202,-3.58,-2.25,-3.29,0.012122019,2.83427631,-2.873261048,-1.386093342,-1.274831928,-7.753110132,-7.624287735,-17.47423237,14.97981185,0.057525948,-14.69,-19,-19.692,-0.554526463,-0.89385197,0,0,-0.050213025,0.130531372,0.188822798,-0.658118294,0.114241107,0.940009259,124.73,0.41,0.017297326,-2.62,-0.028324705,188.1,0.042487627,-0.059208169,-0.49966997,-0.49966997,-0.019601509,-0.073673364,-0.143
,CA,canada,06/30/2013,1,2.439,1,4394.925055,1530.87,-0.066647494,-0.022351792,-0.044295702,99.06,15.45,124.73,12.2734707,0.641,0.35650723,0.119656524,0.2481804,0,0,0,0,-0.066647494,0.131693159,2.475001859,0.938291898,,0.064724919,-2.374275081,1.500708102,0.026537482,7.099999905,0.35650723,0,-0.066647494,-0.022351792,-0.056840903,-0.034951456,-1.029027926,-0.880126147,-0.917726673,0.978977417,0.930454098,-0.675244151,0.837802094,-1.346002732,-1.084730825,-0.839349812,0.859840116,1.381791205,1.474306084,0.073763972,0.059,0,0.059,-2.918,-2.25,-2.64,0.009445759,2.151415881,-1.635851941,-1.129782226,-0.725808149,-8.370443066,-8.006431345,-18.86559905,15.87476452,0.070694198,-18.74,-17.375,-20.679,-1.063733497,-0.148410764,-0.027397299,-0.027397299,-0.000881128,-0.021489599,0.17866715,-0.837400927,-0.021489599,-0.134623112,121.85,1.3,0.014873358,-4.43,0.073763972,155.26,-0.059208169,-0.056840903,-0.966467874,-0.966467874,0.130531372,0.40253019,0.7
,CA,canada,12/31/2013,1,2.758,1,4973.706621,1725.99,0.131693159,0.127456936,0.004236223,97.27,17.74,121.85,14.16487485,0.319,0.130791308,0.059559373,0.123509435,0,0,0,0,0.131693159,0.115903204,2.475001859,0.938291898,,0.056369786,-2.701630214,1.819708102,0.020438646,7.099999905,0.130791308,0,0.131693159,0.127456936,-0.018069857,-0.129086805,-0.905518492,-0.880126147,-0.424317513,0.265091789,0.747218458,-0.533707626,0.290201489,-1.182138956,-1.05937309,-0.383965484,0.203998491,1.136051821,0.824020467,-0.022351792,0.641,0,0.641,-2.598,-2.125,-0.28,0.000875053,1.811075687,-1.280838518,-1.005885616,-0.568292895,-8.018637002,-8.08618979,-18.07268617,15.92652897,0.065883492,-17.21,-16,-20.885,-1.063733497,-0.148410764,0,0,-0.023089874,0.154105077,-0.087226178,0.420632875,0.149201267,1.170389335,132.17,2.31,0.013852732,1.43,-0.022351792,143.72,-0.056840903,-0.018069857,-0.966467874,-0.966467874,-0.021489599,0.533926585,0.96
,CA,canada,06/30/2014,1,2.237,1,5550.175156,1909.71,0.115903204,0.106443259,0.009459945,97.63,19.56,132.17,14.44889158,-0.521,-0.188905004,-0.09729225,-0.201719171,0,0,0,0,0.115903204,-0.090378231,2.565299274,1.906635907,,0.051124744,-2.185875256,0.330364093,0.022854155,6.900000095,-0.188905004,0,0.115903204,0.106443259,0.003701038,-0.093047045,-1.107237662,-0.880126147,-0.032175736,-0.183059079,1.035910097,-1.19451194,0.507084545,-1.360621633,-1.035726128,-0.022193038,-0.208604698,1.407354151,-0.826713483,0.127456936,0.319,0,0.319,-3.118,-2,1.47,-0.004154416,2.313845584,-2.734169104,-1.207217609,-1.213118479,-8.344122664,-8.390898019,-18.8062772,16.54865873,0.063325994,-16.32,-15.375,-21.672,-0.095389488,-0.058113349,-0.028168988,-0.028168988,0.084694296,0.020050776,0.865558245,0.609541547,0.022170252,0.134585733,122.2,3.02,0.027315188,0.25,0.127456936,144.55,-0.018069857,0.003701038,-0.183593517,-0.183593517,0.154105077,-0.082820828,-0.202
